Local Date/Time	Relative Time	solvent-a:composition [%]
06/15/2022 13:30:33	00:07:31.090	57.621
06/15/2022 13:30:33	00:07:31.192	58.601
06/15/2022 13:30:33	00:07:31.294	59.193
06/15/2022 13:30:33	00:07:31.396	59.680
06/15/2022 13:30:33	00:07:31.497	60.269
06/15/2022 13:30:33	00:07:31.597	60.746
06/15/2022 13:30:33	00:07:31.697	61.332
06/15/2022 13:30:33	00:07:31.797	61.818
06/15/2022 13:30:33	00:07:31.899	62.409
06/15/2022 13:30:34	00:07:32.001	62.894
06/15/2022 13:30:34	00:07:32.103	63.477
06/15/2022 13:30:34	00:07:32.206	64.078
06/15/2022 13:30:34	00:07:32.308	64.749
06/15/2022 13:30:34	00:07:32.410	65.434
06/15/2022 13:30:34	00:07:32.512	66.119
06/15/2022 13:30:34	00:07:32.613	66.123
06/15/2022 13:30:34	00:07:32.614	66.811
06/15/2022 13:30:34	00:07:32.716	67.491
06/15/2022 13:30:34	00:07:32.818	68.166
06/15/2022 13:30:34	00:07:32.919	68.159
06/15/2022 13:30:34	00:07:32.920	68.857
06/15/2022 13:30:35	00:07:33.021	68.849
06/15/2022 13:30:35	00:07:33.022	69.547
06/15/2022 13:30:35	00:07:33.123	70.229
06/15/2022 13:30:35	00:07:33.225	70.996
06/15/2022 13:30:35	00:07:33.327	71.789
06/15/2022 13:30:35	00:07:33.429	72.570
06/15/2022 13:30:35	00:07:33.531	73.349
06/15/2022 13:30:35	00:07:33.634	74.231
06/15/2022 13:30:35	00:07:33.736	75.009
06/15/2022 13:30:35	00:07:33.838	75.790
06/15/2022 13:30:35	00:07:33.940	75.775
06/15/2022 13:30:35	00:07:33.941	76.581
06/15/2022 13:30:36	00:07:34.042	77.353
06/15/2022 13:30:36	00:07:34.144	78.236
06/15/2022 13:30:36	00:07:34.245	79.005
06/15/2022 13:30:36	00:07:34.345	79.901
06/15/2022 13:30:36	00:07:34.445	80.775
06/15/2022 13:30:36	00:07:34.545	80.783
06/15/2022 13:30:36	00:07:34.546	81.652
06/15/2022 13:30:36	00:07:34.652	81.655
06/15/2022 13:30:36	00:07:34.653	82.521
06/15/2022 13:30:36	00:07:34.755	83.418
06/15/2022 13:30:36	00:07:34.857	84.283
06/15/2022 13:30:36	00:07:34.960	85.175
06/15/2022 13:30:37	00:07:35.062	86.044
06/15/2022 13:30:37	00:07:35.164	86.929
06/15/2022 13:30:37	00:07:35.266	87.696
06/15/2022 13:30:37	00:07:35.368	88.481
06/15/2022 13:30:37	00:07:35.469	88.484
06/15/2022 13:30:37	00:07:35.470	89.256
06/15/2022 13:30:37	00:07:35.571	90.050
06/15/2022 13:30:37	00:07:35.671	90.061
06/15/2022 13:30:37	00:07:35.672	90.943
06/15/2022 13:30:37	00:07:35.774	91.712
06/15/2022 13:30:37	00:07:35.875	91.711
06/15/2022 13:30:37	00:07:35.876	92.498
06/15/2022 13:30:38	00:07:35.977	93.285
06/15/2022 13:30:38	00:07:36.079	94.052
06/15/2022 13:30:38	00:07:36.181	94.935
06/15/2022 13:30:38	00:07:36.283	95.434
06/15/2022 13:30:38	00:07:36.386	95.908
06/15/2022 13:30:38	00:07:36.488	96.397
06/15/2022 13:30:38	00:07:36.590	96.892
06/15/2022 13:30:38	00:07:36.692	97.955
06/15/2022 13:30:38	00:07:36.793	97.954
06/15/2022 13:30:38	00:07:36.794	98.446
06/15/2022 13:30:38	00:07:36.895	98.445
06/15/2022 13:30:38	00:07:36.896	98.932
06/15/2022 13:30:39	00:07:36.997	99.423
06/15/2022 13:30:39	00:07:37.099	99.423
06/15/2022 13:30:39	00:07:37.100	100.000
06/15/2022 13:30:39	00:07:37.201	100.000
06/15/2022 13:30:39	00:07:37.202	100.000
06/15/2022 13:30:39	00:07:37.303	100.000
06/15/2022 13:30:39	00:07:37.405	100.000
06/15/2022 13:30:39	00:07:37.507	100.000
06/15/2022 13:30:39	00:07:37.609	100.000
06/15/2022 13:30:39	00:07:37.711	100.000
06/15/2022 13:30:39	00:07:37.814	100.000
06/15/2022 13:30:39	00:07:37.916	100.000
06/15/2022 13:30:40	00:07:38.018	100.000
06/15/2022 13:30:40	00:07:38.120	100.000
06/15/2022 13:30:40	00:07:38.222	100.000
06/15/2022 13:30:40	00:07:38.323	100.000
06/15/2022 13:30:40	00:07:38.425	100.000
06/15/2022 13:30:40	00:07:38.525	100.000
06/15/2022 13:30:40	00:07:38.629	100.000
06/15/2022 13:30:40	00:07:38.753	100.000
06/15/2022 13:30:40	00:07:38.755	100.000
06/15/2022 13:30:40	00:07:38.857	100.000
06/15/2022 13:30:40	00:07:38.959	100.000
06/15/2022 13:30:41	00:07:39.061	100.000
06/15/2022 13:30:41	00:07:39.109	100.000
06/15/2022 13:30:41	00:07:39.111	100.000
06/15/2022 13:30:41	00:07:39.119	100.000
06/15/2022 13:30:41	00:07:39.141	100.000
06/15/2022 13:30:41	00:07:39.155	100.000
06/15/2022 13:30:41	00:07:39.172	100.000
06/15/2022 13:30:41	00:07:39.190	100.000
06/15/2022 13:30:41	00:07:39.212	100.000
06/15/2022 13:30:41	00:07:39.236	100.000
06/15/2022 13:30:41	00:07:39.260	100.000
06/15/2022 13:30:41	00:07:39.288	100.000
06/15/2022 13:30:41	00:07:39.316	100.000
06/15/2022 13:30:41	00:07:39.346	100.000
06/15/2022 13:30:41	00:07:39.378	100.000
06/15/2022 13:30:41	00:07:39.412	100.000
06/15/2022 13:30:41	00:07:39.448	100.000
06/15/2022 13:30:41	00:07:39.488	100.000
06/15/2022 13:30:41	00:07:39.528	100.000
06/15/2022 13:30:41	00:07:39.569	100.000
06/15/2022 13:30:41	00:07:39.570	100.000
06/15/2022 13:30:41	00:07:39.613	100.000
06/15/2022 13:30:41	00:07:39.614	100.000
06/15/2022 13:30:41	00:07:39.659	100.000
06/15/2022 13:30:41	00:07:39.708	100.000
06/15/2022 13:30:41	00:07:39.757	100.000
06/15/2022 13:30:41	00:07:39.809	100.000
06/15/2022 13:30:41	00:07:39.810	100.000
06/15/2022 13:30:41	00:07:39.863	100.000
06/15/2022 13:30:41	00:07:39.919	100.000
06/15/2022 13:30:42	00:07:39.981	100.000
06/15/2022 13:30:42	00:07:40.041	100.000
06/15/2022 13:30:42	00:07:40.103	100.000
06/15/2022 13:30:42	00:07:40.167	100.000
06/15/2022 13:30:42	00:07:40.233	100.000
06/15/2022 13:30:42	00:07:40.301	100.000
06/15/2022 13:30:42	00:07:40.371	100.000
06/15/2022 13:30:42	00:07:40.443	100.000
06/15/2022 13:30:42	00:07:40.517	100.000
06/15/2022 13:30:42	00:07:40.594	100.000
06/15/2022 13:30:42	00:07:40.672	100.000
06/15/2022 13:30:42	00:07:40.755	100.000
06/15/2022 13:30:42	00:07:40.838	100.000
06/15/2022 13:30:42	00:07:40.922	100.000
06/15/2022 13:30:43	00:07:41.007	100.000
06/15/2022 13:30:43	00:07:41.008	100.000
06/15/2022 13:30:43	00:07:41.096	100.000
06/15/2022 13:30:43	00:07:41.185	100.000
06/15/2022 13:30:43	00:07:41.186	100.000
06/15/2022 13:30:43	00:07:41.277	100.000
06/15/2022 13:30:43	00:07:41.278	100.000
06/15/2022 13:30:43	00:07:41.371	100.000
06/15/2022 13:30:43	00:07:41.467	100.000
06/15/2022 13:30:43	00:07:41.468	100.000
06/15/2022 13:30:43	00:07:41.567	100.000
06/15/2022 13:30:43	00:07:41.667	100.000
06/15/2022 13:30:43	00:07:41.769	100.000
06/15/2022 13:30:43	00:07:41.871	100.000
06/15/2022 13:30:44	00:07:41.973	100.000
06/15/2022 13:30:44	00:07:42.076	100.000
06/15/2022 13:30:44	00:07:42.178	100.000
06/15/2022 13:30:44	00:07:42.280	100.000
06/15/2022 13:30:44	00:07:42.382	100.000
06/15/2022 13:30:44	00:07:42.483	100.000
06/15/2022 13:30:44	00:07:42.583	100.000
06/15/2022 13:30:44	00:07:42.683	100.000
06/15/2022 13:30:44	00:07:42.783	100.000
06/15/2022 13:30:44	00:07:42.888	100.000
06/15/2022 13:30:44	00:07:42.889	100.000
06/15/2022 13:30:45	00:07:42.991	100.000
06/15/2022 13:30:45	00:07:43.093	100.000
06/15/2022 13:30:45	00:07:43.195	100.000
06/15/2022 13:30:45	00:07:43.297	100.000
06/15/2022 13:30:45	00:07:43.400	100.000
06/15/2022 13:30:45	00:07:43.502	100.000
06/15/2022 13:30:45	00:07:43.604	100.000
06/15/2022 13:30:45	00:07:43.706	100.000
06/15/2022 13:30:45	00:07:43.808	100.000
06/15/2022 13:30:45	00:07:43.909	100.000
06/15/2022 13:30:46	00:07:44.009	100.000
06/15/2022 13:30:46	00:07:44.115	100.000
06/15/2022 13:30:46	00:07:44.215	100.000
06/15/2022 13:30:46	00:07:44.315	100.000
06/15/2022 13:30:46	00:07:44.417	100.000
06/15/2022 13:30:46	00:07:44.519	100.000
06/15/2022 13:30:46	00:07:44.621	100.000
06/15/2022 13:30:46	00:07:44.723	100.000
06/15/2022 13:30:46	00:07:44.826	100.000
06/15/2022 13:30:46	00:07:44.928	100.000
06/15/2022 13:30:47	00:07:45.030	100.000
06/15/2022 13:30:47	00:07:45.132	100.000
06/15/2022 13:30:47	00:07:45.234	100.000
06/15/2022 13:30:47	00:07:45.335	100.000
06/15/2022 13:30:47	00:07:45.336	100.000
06/15/2022 13:30:47	00:07:45.437	100.000
06/15/2022 13:30:47	00:07:45.438	100.000
06/15/2022 13:30:47	00:07:45.539	100.000
06/15/2022 13:30:47	00:07:45.641	100.000
06/15/2022 13:30:47	00:07:45.642	100.000
06/15/2022 13:30:47	00:07:45.743	100.000
06/15/2022 13:30:47	00:07:45.845	100.000
06/15/2022 13:30:47	00:07:45.947	100.000
06/15/2022 13:30:48	00:07:46.049	100.000
06/15/2022 13:30:48	00:07:46.151	100.000
06/15/2022 13:30:48	00:07:46.254	100.000
06/15/2022 13:30:48	00:07:46.356	100.000
06/15/2022 13:30:48	00:07:46.458	100.000
06/15/2022 13:30:48	00:07:46.560	100.000
06/15/2022 13:30:48	00:07:46.661	100.000
06/15/2022 13:30:48	00:07:46.662	100.000
06/15/2022 13:30:48	00:07:46.763	100.000
06/15/2022 13:30:48	00:07:46.764	100.000
06/15/2022 13:30:48	00:07:46.865	100.000
06/15/2022 13:30:48	00:07:46.965	100.000
06/15/2022 13:30:49	00:07:47.065	100.000
06/15/2022 13:30:49	00:07:47.167	100.000
06/15/2022 13:30:49	00:07:47.269	100.000
06/15/2022 13:30:49	00:07:47.371	100.000
06/15/2022 13:30:49	00:07:47.473	100.000
06/15/2022 13:30:49	00:07:47.575	100.000
06/15/2022 13:30:49	00:07:47.678	100.000
06/15/2022 13:30:49	00:07:47.780	100.000
06/15/2022 13:30:49	00:07:47.882	100.000
06/15/2022 13:30:50	00:07:47.983	100.000
06/15/2022 13:30:50	00:07:47.984	100.000
06/15/2022 13:30:50	00:07:48.086	100.000
06/15/2022 13:30:50	00:07:48.187	100.000
06/15/2022 13:30:50	00:07:48.188	100.000
06/15/2022 13:30:50	00:07:48.289	100.000
06/15/2022 13:30:50	00:07:48.391	100.000
06/15/2022 13:30:50	00:07:48.491	100.000
06/15/2022 13:30:50	00:07:48.593	100.000
06/15/2022 13:30:50	00:07:48.695	100.000
06/15/2022 13:30:50	00:07:48.797	100.000
06/15/2022 13:30:50	00:07:48.899	100.000
06/15/2022 13:30:51	00:07:49.001	100.000
06/15/2022 13:30:51	00:07:49.104	100.000
06/15/2022 13:30:51	00:07:49.206	100.000
06/15/2022 13:30:51	00:07:49.308	100.000
06/15/2022 13:30:51	00:07:49.410	100.000
06/15/2022 13:30:51	00:07:49.511	100.000
06/15/2022 13:30:51	00:07:49.611	100.000
06/15/2022 13:30:51	00:07:49.612	100.000
06/15/2022 13:30:51	00:07:49.713	100.000
06/15/2022 13:30:51	00:07:49.815	100.000
06/15/2022 13:30:51	00:07:49.816	100.000
06/15/2022 13:30:51	00:07:49.917	100.000
06/15/2022 13:30:52	00:07:50.019	100.000
06/15/2022 13:30:52	00:07:50.121	100.000
06/15/2022 13:30:52	00:07:50.223	100.000
06/15/2022 13:30:52	00:07:50.325	100.000
06/15/2022 13:30:52	00:07:50.427	100.000
06/15/2022 13:30:52	00:07:50.530	100.000
06/15/2022 13:30:52	00:07:50.632	100.000
06/15/2022 13:30:52	00:07:50.734	100.000
06/15/2022 13:30:52	00:07:50.836	100.000
06/15/2022 13:30:52	00:07:50.937	100.000
06/15/2022 13:30:53	00:07:51.037	100.000
06/15/2022 13:30:53	00:07:51.137	100.000
06/15/2022 13:30:53	00:07:51.237	100.000
06/15/2022 13:30:53	00:07:51.238	100.000
06/15/2022 13:30:53	00:07:51.339	100.000
06/15/2022 13:30:53	00:07:51.441	100.000
06/15/2022 13:30:53	00:07:51.543	100.000
06/15/2022 13:30:53	00:07:51.645	100.000
06/15/2022 13:30:53	00:07:51.747	100.000
06/15/2022 13:30:53	00:07:51.849	100.000
06/15/2022 13:30:53	00:07:51.952	100.000
06/15/2022 13:30:54	00:07:52.054	100.000
06/15/2022 13:30:54	00:07:52.156	100.000
06/15/2022 13:30:54	00:07:52.258	100.000
06/15/2022 13:30:54	00:07:52.359	100.000
06/15/2022 13:30:54	00:07:52.459	100.000
06/15/2022 13:30:54	00:07:52.559	100.000
06/15/2022 13:30:54	00:07:52.659	100.000
06/15/2022 13:30:54	00:07:52.761	100.000
06/15/2022 13:30:54	00:07:52.863	100.000
06/15/2022 13:30:54	00:07:52.965	100.000
06/15/2022 13:30:55	00:07:53.067	100.000
06/15/2022 13:30:55	00:07:53.169	100.000
06/15/2022 13:30:55	00:07:53.272	100.000
06/15/2022 13:30:55	00:07:53.374	100.000
06/15/2022 13:30:55	00:07:53.476	100.000
06/15/2022 13:30:55	00:07:53.578	100.000
06/15/2022 13:30:55	00:07:53.679	100.000
06/15/2022 13:30:55	00:07:53.781	100.000
06/15/2022 13:30:55	00:07:53.881	100.000
06/15/2022 13:30:55	00:07:53.981	100.000
06/15/2022 13:30:56	00:07:54.083	100.000
06/15/2022 13:30:56	00:07:54.185	100.000
06/15/2022 13:30:56	00:07:54.287	100.000
06/15/2022 13:30:56	00:07:54.389	100.000
06/15/2022 13:30:56	00:07:54.491	100.000
06/15/2022 13:30:56	00:07:54.593	100.000
06/15/2022 13:30:56	00:07:54.696	100.000
06/15/2022 13:30:56	00:07:54.801	100.000
06/15/2022 13:30:56	00:07:54.902	100.000
06/15/2022 13:30:57	00:07:55.004	100.000
06/15/2022 13:30:57	00:07:55.105	100.000
06/15/2022 13:30:57	00:07:55.106	100.000
06/15/2022 13:30:57	00:07:55.207	100.000
06/15/2022 13:30:57	00:07:55.307	100.000
06/15/2022 13:30:57	00:07:55.407	100.000
06/15/2022 13:30:57	00:07:55.509	100.000
06/15/2022 13:30:57	00:07:55.611	100.000
06/15/2022 13:30:57	00:07:55.713	100.000
06/15/2022 13:30:57	00:07:55.815	100.000
06/15/2022 13:30:57	00:07:55.917	100.000
06/15/2022 13:30:58	00:07:56.019	100.000
06/15/2022 13:30:58	00:07:56.122	100.000
06/15/2022 13:30:58	00:07:56.224	100.000
06/15/2022 13:30:58	00:07:56.325	100.000
06/15/2022 13:30:58	00:07:56.326	100.000
06/15/2022 13:30:58	00:07:56.427	100.000
06/15/2022 13:30:58	00:07:56.428	100.000
06/15/2022 13:30:58	00:07:56.529	100.000
06/15/2022 13:30:58	00:07:56.629	100.000
06/15/2022 13:30:58	00:07:56.729	100.000
06/15/2022 13:30:58	00:07:56.831	100.000
06/15/2022 13:30:58	00:07:56.933	100.000
06/15/2022 13:30:59	00:07:57.035	100.000
06/15/2022 13:30:59	00:07:57.137	100.000
06/15/2022 13:30:59	00:07:57.239	100.000
06/15/2022 13:30:59	00:07:57.341	100.000
06/15/2022 13:30:59	00:07:57.443	100.000
06/15/2022 13:30:59	00:07:57.546	100.000
06/15/2022 13:30:59	00:07:57.647	100.000
06/15/2022 13:30:59	00:07:57.648	100.000
06/15/2022 13:30:59	00:07:57.750	100.000
06/15/2022 13:30:59	00:07:57.851	100.000
06/15/2022 13:30:59	00:07:57.951	100.000
06/15/2022 13:30:59	00:07:57.952	100.000
06/15/2022 13:31:00	00:07:58.053	100.000
06/15/2022 13:31:00	00:07:58.054	100.000
06/15/2022 13:31:00	00:07:58.155	100.000
06/15/2022 13:31:00	00:07:58.257	100.000
06/15/2022 13:31:00	00:07:58.359	100.000
06/15/2022 13:31:00	00:07:58.461	100.000
06/15/2022 13:31:00	00:07:58.563	100.000
06/15/2022 13:31:00	00:07:58.665	100.000
06/15/2022 13:31:00	00:07:58.767	100.000
06/15/2022 13:31:00	00:07:58.869	100.000
06/15/2022 13:31:00	00:07:58.972	100.000
06/15/2022 13:31:01	00:07:59.073	100.000
06/15/2022 13:31:01	00:07:59.074	100.000
06/15/2022 13:31:01	00:07:59.176	100.000
06/15/2022 13:31:01	00:07:59.278	100.000
06/15/2022 13:31:01	00:07:59.379	100.000
06/15/2022 13:31:01	00:07:59.479	100.000
06/15/2022 13:31:01	00:07:59.579	100.000
06/15/2022 13:31:01	00:07:59.681	100.000
06/15/2022 13:31:01	00:07:59.783	100.000
06/15/2022 13:31:01	00:07:59.885	100.000
06/15/2022 13:31:01	00:07:59.987	100.000
06/15/2022 13:31:02	00:08:00.089	100.000
06/15/2022 13:31:02	00:08:00.191	100.000
06/15/2022 13:31:02	00:08:00.293	100.000
06/15/2022 13:31:02	00:08:00.396	100.000
06/15/2022 13:31:02	00:08:00.498	100.000
06/15/2022 13:31:02	00:08:00.600	100.000
06/15/2022 13:31:02	00:08:00.701	100.000
06/15/2022 13:31:02	00:08:00.702	100.000
06/15/2022 13:31:02	00:08:00.803	100.000
06/15/2022 13:31:02	00:08:00.903	100.000
06/15/2022 13:31:02	00:08:01.005	100.000
06/15/2022 13:31:03	00:08:01.107	100.000
06/15/2022 13:31:03	00:08:01.209	100.000
06/15/2022 13:31:03	00:08:01.311	100.000
06/15/2022 13:31:03	00:08:01.312	100.000
06/15/2022 13:31:03	00:08:01.414	100.000
06/15/2022 13:31:03	00:08:01.517	100.000
06/15/2022 13:31:03	00:08:01.619	100.000
06/15/2022 13:31:03	00:08:01.721	100.000
06/15/2022 13:31:03	00:08:01.824	100.000
06/15/2022 13:31:03	00:08:01.925	100.000
06/15/2022 13:31:03	00:08:01.926	100.000
06/15/2022 13:31:03	00:08:02.027	100.000
06/15/2022 13:31:03	00:08:02.028	100.000
06/15/2022 13:31:04	00:08:02.129	100.000
06/15/2022 13:31:04	00:08:02.130	100.000
06/15/2022 13:31:04	00:08:02.231	100.000
06/15/2022 13:31:04	00:08:02.232	100.000
06/15/2022 13:31:04	00:08:02.333	100.000
06/15/2022 13:31:04	00:08:02.435	100.000
06/15/2022 13:31:04	00:08:02.537	100.000
06/15/2022 13:31:04	00:08:02.639	100.000
06/15/2022 13:31:04	00:08:02.741	100.000
06/15/2022 13:31:04	00:08:02.843	100.000
06/15/2022 13:31:04	00:08:02.945	100.000
06/15/2022 13:31:04	00:08:03.047	100.000
06/15/2022 13:31:05	00:08:03.150	100.000
06/15/2022 13:31:05	00:08:03.251	100.000
06/15/2022 13:31:05	00:08:03.252	100.000
06/15/2022 13:31:05	00:08:03.353	100.000
06/15/2022 13:31:05	00:08:03.354	100.000
06/15/2022 13:31:05	00:08:03.455	100.000
06/15/2022 13:31:05	00:08:03.555	100.000
06/15/2022 13:31:05	00:08:03.559	100.000
06/15/2022 13:31:05	00:08:03.659	100.000
06/15/2022 13:31:05	00:08:03.761	100.000
06/15/2022 13:31:05	00:08:03.863	100.000
06/15/2022 13:31:05	00:08:03.965	100.000
06/15/2022 13:31:05	00:08:04.067	100.000
06/15/2022 13:31:06	00:08:04.169	100.000
06/15/2022 13:31:06	00:08:04.271	100.000
06/15/2022 13:31:06	00:08:04.373	100.000
06/15/2022 13:31:06	00:08:04.475	100.000
06/15/2022 13:31:06	00:08:04.578	100.000
06/15/2022 13:31:06	00:08:04.680	100.000
06/15/2022 13:31:06	00:08:04.781	100.000
06/15/2022 13:31:06	00:08:04.881	100.000
06/15/2022 13:31:06	00:08:04.882	100.000
06/15/2022 13:31:06	00:08:04.983	100.000
06/15/2022 13:31:06	00:08:04.984	100.000
06/15/2022 13:31:07	00:08:05.085	100.000
06/15/2022 13:31:07	00:08:05.187	100.000
06/15/2022 13:31:07	00:08:05.289	100.000
06/15/2022 13:31:07	00:08:05.391	100.000
06/15/2022 13:31:07	00:08:05.392	100.000
06/15/2022 13:31:07	00:08:05.493	100.000
06/15/2022 13:31:07	00:08:05.595	100.000
06/15/2022 13:31:07	00:08:05.697	100.000
06/15/2022 13:31:07	00:08:05.799	100.000
06/15/2022 13:31:07	00:08:05.901	100.000
06/15/2022 13:31:07	00:08:06.004	100.000
06/15/2022 13:31:08	00:08:06.105	100.000
06/15/2022 13:31:08	00:08:06.205	100.000
06/15/2022 13:31:08	00:08:06.206	100.000
06/15/2022 13:31:08	00:08:06.307	100.000
06/15/2022 13:31:08	00:08:06.308	100.000
06/15/2022 13:31:08	00:08:06.409	100.000
06/15/2022 13:31:08	00:08:06.509	100.000
06/15/2022 13:31:08	00:08:06.611	100.000
06/15/2022 13:31:08	00:08:06.713	100.000
06/15/2022 13:31:08	00:08:06.815	100.000
06/15/2022 13:31:08	00:08:06.917	100.000
06/15/2022 13:31:08	00:08:07.019	100.000
06/15/2022 13:31:09	00:08:07.121	100.000
06/15/2022 13:31:09	00:08:07.224	100.000
06/15/2022 13:31:09	00:08:07.225	100.000
06/15/2022 13:31:09	00:08:07.327	100.000
06/15/2022 13:31:09	00:08:07.430	100.000
06/15/2022 13:31:09	00:08:07.531	100.000
06/15/2022 13:31:09	00:08:07.631	100.000
06/15/2022 13:31:09	00:08:07.632	100.000
06/15/2022 13:31:09	00:08:07.733	100.000
06/15/2022 13:31:09	00:08:07.833	100.000
06/15/2022 13:31:09	00:08:07.834	100.000
06/15/2022 13:31:09	00:08:07.935	100.000
06/15/2022 13:31:09	00:08:08.037	100.000
06/15/2022 13:31:10	00:08:08.139	100.000
06/15/2022 13:31:10	00:08:08.241	100.000
06/15/2022 13:31:10	00:08:08.343	100.000
06/15/2022 13:31:10	00:08:08.445	100.000
06/15/2022 13:31:10	00:08:08.547	100.000
06/15/2022 13:31:10	00:08:08.649	100.000
06/15/2022 13:31:10	00:08:08.752	100.000
06/15/2022 13:31:10	00:08:08.854	100.000
06/15/2022 13:31:10	00:08:08.955	100.000
06/15/2022 13:31:10	00:08:08.956	100.000
06/15/2022 13:31:10	00:08:09.058	100.000
06/15/2022 13:31:10	00:08:09.059	100.000
06/15/2022 13:31:11	00:08:09.159	100.000
06/15/2022 13:31:11	00:08:09.259	100.000
06/15/2022 13:31:11	00:08:09.361	100.000
06/15/2022 13:31:11	00:08:09.463	100.000
06/15/2022 13:31:11	00:08:09.565	100.000
06/15/2022 13:31:11	00:08:09.667	100.000
06/15/2022 13:31:11	00:08:09.769	100.000
06/15/2022 13:31:11	00:08:09.775	100.000
06/15/2022 13:31:11	00:08:09.877	100.000
06/15/2022 13:31:11	00:08:09.979	100.000
06/15/2022 13:31:12	00:08:10.081	100.000
06/15/2022 13:31:12	00:08:10.183	100.000
06/15/2022 13:31:12	00:08:10.286	100.000
06/15/2022 13:31:12	00:08:10.387	100.000
06/15/2022 13:31:12	00:08:10.388	100.000
06/15/2022 13:31:12	00:08:10.489	100.000
06/15/2022 13:31:12	00:08:10.490	100.000
06/15/2022 13:31:12	00:08:10.591	100.000
06/15/2022 13:31:12	00:08:10.693	100.000
06/15/2022 13:31:12	00:08:10.795	100.000
06/15/2022 13:31:12	00:08:10.897	100.000
06/15/2022 13:31:12	00:08:10.999	100.000
06/15/2022 13:31:13	00:08:11.103	100.000
06/15/2022 13:31:13	00:08:11.205	100.000
06/15/2022 13:31:13	00:08:11.307	100.000
06/15/2022 13:31:13	00:08:11.409	100.000
06/15/2022 13:31:13	00:08:11.511	100.000
06/15/2022 13:31:13	00:08:11.613	100.000
06/15/2022 13:31:13	00:08:11.614	100.000
06/15/2022 13:31:13	00:08:11.715	100.000
06/15/2022 13:31:13	00:08:11.821	100.000
06/15/2022 13:31:13	00:08:11.923	100.000
06/15/2022 13:31:13	00:08:12.023	100.000
06/15/2022 13:31:14	00:08:12.125	100.000
06/15/2022 13:31:14	00:08:12.227	100.000
06/15/2022 13:31:14	00:08:12.229	100.000
06/15/2022 13:31:14	00:08:12.331	100.000
06/15/2022 13:31:14	00:08:12.433	100.000
06/15/2022 13:31:14	00:08:12.535	100.000
06/15/2022 13:31:14	00:08:12.637	100.000
06/15/2022 13:31:14	00:08:12.739	100.000
06/15/2022 13:31:14	00:08:12.841	100.000
06/15/2022 13:31:14	00:08:12.943	100.000
06/15/2022 13:31:14	00:08:13.045	100.000
06/15/2022 13:31:15	00:08:13.145	100.000
06/15/2022 13:31:15	00:08:13.245	100.000
06/15/2022 13:31:15	00:08:13.345	100.000
06/15/2022 13:31:15	00:08:13.447	100.000
06/15/2022 13:31:15	00:08:13.549	100.000
06/15/2022 13:31:15	00:08:13.651	100.000
06/15/2022 13:31:15	00:08:13.753	100.000
06/15/2022 13:31:15	00:08:13.855	100.000
06/15/2022 13:31:15	00:08:13.960	100.000
06/15/2022 13:31:15	00:08:14.061	100.000
06/15/2022 13:31:16	00:08:14.163	100.000
06/15/2022 13:31:16	00:08:14.265	100.000
06/15/2022 13:31:16	00:08:14.367	100.000
06/15/2022 13:31:16	00:08:14.469	100.000
06/15/2022 13:31:16	00:08:14.571	100.000
06/15/2022 13:31:16	00:08:14.671	100.000
06/15/2022 13:31:16	00:08:14.771	100.000
06/15/2022 13:31:16	00:08:14.772	100.000
06/15/2022 13:31:16	00:08:14.873	100.000
06/15/2022 13:31:16	00:08:14.975	100.000
06/15/2022 13:31:16	00:08:15.077	100.000
06/15/2022 13:31:17	00:08:15.179	100.000
06/15/2022 13:31:17	00:08:15.281	100.000
06/15/2022 13:31:17	00:08:15.383	100.000
06/15/2022 13:31:17	00:08:15.485	100.000
06/15/2022 13:31:17	00:08:15.587	100.000
06/15/2022 13:31:17	00:08:15.689	100.000
06/15/2022 13:31:17	00:08:15.791	100.000
06/15/2022 13:31:17	00:08:15.894	100.000
06/15/2022 13:31:17	00:08:15.995	100.000
06/15/2022 13:31:17	00:08:16.095	100.000
06/15/2022 13:31:18	00:08:16.195	100.000
06/15/2022 13:31:18	00:08:16.297	100.000
06/15/2022 13:31:18	00:08:16.399	100.000
06/15/2022 13:31:18	00:08:16.501	100.000
06/15/2022 13:31:18	00:08:16.603	100.000
06/15/2022 13:31:18	00:08:16.705	100.000
06/15/2022 13:31:18	00:08:16.807	100.000
06/15/2022 13:31:18	00:08:16.909	100.000
06/15/2022 13:31:18	00:08:17.011	100.000
06/15/2022 13:31:18	00:08:17.112	100.000
06/15/2022 13:31:18	00:08:17.113	100.000
06/15/2022 13:31:19	00:08:17.214	100.000
06/15/2022 13:31:19	00:08:17.216	100.000
06/15/2022 13:31:19	00:08:17.317	100.000
06/15/2022 13:31:19	00:08:17.417	100.000
06/15/2022 13:31:19	00:08:17.517	100.000
06/15/2022 13:31:19	00:08:17.619	100.000
06/15/2022 13:31:19	00:08:17.721	100.000
06/15/2022 13:31:19	00:08:17.823	100.000
06/15/2022 13:31:19	00:08:17.824	100.000
06/15/2022 13:31:19	00:08:17.925	100.000
06/15/2022 13:31:19	00:08:18.027	100.000
06/15/2022 13:31:20	00:08:18.135	100.000
06/15/2022 13:31:20	00:08:18.237	100.000
06/15/2022 13:31:20	00:08:18.339	100.000
06/15/2022 13:31:20	00:08:18.441	100.000
06/15/2022 13:31:20	00:08:18.542	100.000
06/15/2022 13:31:20	00:08:18.543	100.000
06/15/2022 13:31:20	00:08:18.646	100.000
