Local Date/Time	Relative Time	pump-a:speed [µL/min]
06/15/2022 13:23:59	00:00:57.504	0.907
06/15/2022 13:23:59	00:00:57.606	2.132
06/15/2022 13:23:59	00:00:57.707	1.795
06/15/2022 13:23:59	00:00:57.810	1.288
06/15/2022 13:23:59	00:00:57.910	1.752
06/15/2022 13:24:00	00:00:58.012	0.953
06/15/2022 13:24:00	00:00:58.112	1.606
06/15/2022 13:24:00	00:00:58.212	1.354
06/15/2022 13:24:00	00:00:58.314	0.628
06/15/2022 13:24:00	00:00:58.416	1.906
06/15/2022 13:24:00	00:00:58.518	1.631
06/15/2022 13:24:00	00:00:58.620	0.317
06/15/2022 13:24:00	00:00:58.722	0.714
06/15/2022 13:24:00	00:00:58.824	1.281
06/15/2022 13:24:00	00:00:58.926	1.400
06/15/2022 13:24:01	00:00:59.028	2.536
06/15/2022 13:24:01	00:00:59.130	1.035
06/15/2022 13:24:01	00:00:59.232	1.078
06/15/2022 13:24:01	00:00:59.332	1.051
06/15/2022 13:24:01	00:00:59.434	0.624
06/15/2022 13:24:01	00:00:59.534	3.245
06/15/2022 13:24:01	00:00:59.636	2.596
06/15/2022 13:24:01	00:00:59.738	1.171
06/15/2022 13:24:01	00:00:59.840	1.028
06/15/2022 13:24:02	00:00:59.942	0.885
06/15/2022 13:24:02	00:01:00.044	2.120
06/15/2022 13:24:02	00:01:00.146	2.254
06/15/2022 13:24:02	00:01:00.248	2.982
06/15/2022 13:24:02	00:01:00.350	1.360
06/15/2022 13:24:02	00:01:00.451	1.356
06/15/2022 13:24:02	00:01:00.553	1.222
06/15/2022 13:24:02	00:01:00.654	0.879
06/15/2022 13:24:02	00:01:00.754	1.635
06/15/2022 13:24:02	00:01:00.854	1.503
06/15/2022 13:24:03	00:01:00.954	0.923
06/15/2022 13:24:03	00:01:01.056	1.185
06/15/2022 13:24:03	00:01:01.159	1.545
06/15/2022 13:24:03	00:01:01.260	1.594
06/15/2022 13:24:03	00:01:01.362	1.226
06/15/2022 13:24:03	00:01:01.464	1.545
06/15/2022 13:24:03	00:01:01.566	1.550
06/15/2022 13:24:03	00:01:01.668	2.479
06/15/2022 13:24:03	00:01:01.770	1.391
06/15/2022 13:24:03	00:01:01.871	0.979
06/15/2022 13:24:04	00:01:01.971	1.271
06/15/2022 13:24:04	00:01:02.072	0.429
06/15/2022 13:24:04	00:01:02.174	2.515
06/15/2022 13:24:04	00:01:02.276	0.388
06/15/2022 13:24:04	00:01:02.376	2.403
06/15/2022 13:24:04	00:01:02.478	1.453
06/15/2022 13:24:04	00:01:02.580	0.802
06/15/2022 13:24:04	00:01:02.682	1.516
06/15/2022 13:24:04	00:01:02.784	1.389
06/15/2022 13:24:04	00:01:02.886	1.721
06/15/2022 13:24:05	00:01:02.988	1.487
06/15/2022 13:24:05	00:01:03.090	1.674
06/15/2022 13:24:05	00:01:03.192	0.779
06/15/2022 13:24:05	00:01:03.293	1.019
06/15/2022 13:24:05	00:01:03.396	0.982
06/15/2022 13:24:05	00:01:03.498	0.279
06/15/2022 13:24:05	00:01:03.598	1.607
06/15/2022 13:24:05	00:01:03.698	0.823
06/15/2022 13:24:05	00:01:03.800	1.255
06/15/2022 13:24:05	00:01:03.900	1.408
06/15/2022 13:24:06	00:01:04.002	1.515
06/15/2022 13:24:06	00:01:04.104	1.194
06/15/2022 13:24:06	00:01:04.206	1.288
06/15/2022 13:24:06	00:01:04.308	1.209
06/15/2022 13:24:06	00:01:04.410	1.739
06/15/2022 13:24:06	00:01:04.512	1.578
06/15/2022 13:24:06	00:01:04.613	2.050
06/15/2022 13:24:06	00:01:04.715	1.522
06/15/2022 13:24:06	00:01:04.815	1.020
06/15/2022 13:24:06	00:01:04.918	1.064
06/15/2022 13:24:07	00:01:05.020	0.688
06/15/2022 13:24:07	00:01:05.120	0.884
06/15/2022 13:24:07	00:01:05.220	0.992
06/15/2022 13:24:07	00:01:05.322	0.791
06/15/2022 13:24:07	00:01:05.424	0.463
06/15/2022 13:24:07	00:01:05.526	0.443
06/15/2022 13:24:07	00:01:05.628	0.250
06/15/2022 13:24:07	00:01:05.730	2.667
06/15/2022 13:24:07	00:01:05.832	0.587
06/15/2022 13:24:07	00:01:05.934	1.615
06/15/2022 13:24:08	00:01:06.035	1.351
06/15/2022 13:24:08	00:01:06.137	1.093
06/15/2022 13:24:08	00:01:06.239	0.459
06/15/2022 13:24:08	00:01:06.342	1.583
06/15/2022 13:24:08	00:01:06.444	0.954
06/15/2022 13:24:08	00:01:06.544	0.556
06/15/2022 13:24:08	00:01:06.644	2.129
06/15/2022 13:24:08	00:01:06.746	1.613
06/15/2022 13:24:08	00:01:06.848	1.909
06/15/2022 13:24:08	00:01:06.950	1.927
06/15/2022 13:24:09	00:01:07.052	2.414
06/15/2022 13:24:09	00:01:07.154	2.178
06/15/2022 13:24:09	00:01:07.256	1.904
06/15/2022 13:24:09	00:01:07.358	0.602
06/15/2022 13:24:09	00:01:07.460	1.308
06/15/2022 13:24:09	00:01:07.561	0.300
06/15/2022 13:24:09	00:01:07.662	0.831
06/15/2022 13:24:09	00:01:07.762	1.534
06/15/2022 13:24:09	00:01:07.862	1.820
06/15/2022 13:24:09	00:01:07.962	1.984
06/15/2022 13:24:10	00:01:08.064	0.882
06/15/2022 13:24:10	00:01:08.166	1.768
06/15/2022 13:24:10	00:01:08.268	-1.341
06/15/2022 13:24:10	00:01:08.370	0.897
06/15/2022 13:24:10	00:01:08.472	1.204
06/15/2022 13:24:10	00:01:08.574	1.406
06/15/2022 13:24:10	00:01:08.676	1.223
06/15/2022 13:24:10	00:01:08.777	1.167
06/15/2022 13:24:10	00:01:08.879	1.388
06/15/2022 13:24:10	00:01:08.979	2.080
06/15/2022 13:24:11	00:01:09.080	0.870
06/15/2022 13:24:11	00:01:09.180	0.861
06/15/2022 13:24:11	00:01:09.280	1.316
06/15/2022 13:24:11	00:01:09.380	1.043
06/15/2022 13:24:11	00:01:09.482	2.432
06/15/2022 13:24:11	00:01:09.584	1.677
06/15/2022 13:24:11	00:01:09.686	1.879
06/15/2022 13:24:11	00:01:09.788	1.764
06/15/2022 13:24:11	00:01:09.890	1.554
06/15/2022 13:24:11	00:01:09.992	0.797
06/15/2022 13:24:12	00:01:10.093	0.363
06/15/2022 13:24:12	00:01:10.195	1.638
06/15/2022 13:24:12	00:01:10.295	1.087
06/15/2022 13:24:12	00:01:10.397	1.390
06/15/2022 13:24:12	00:01:10.498	2.349
06/15/2022 13:24:12	00:01:10.598	1.396
06/15/2022 13:24:12	00:01:10.698	0.849
06/15/2022 13:24:12	00:01:10.798	2.156
06/15/2022 13:24:12	00:01:10.900	1.369
06/15/2022 13:24:12	00:01:11.002	1.681
06/15/2022 13:24:13	00:01:11.104	0.567
06/15/2022 13:24:13	00:01:11.206	1.656
06/15/2022 13:24:13	00:01:11.308	0.666
06/15/2022 13:24:13	00:01:11.410	2.082
06/15/2022 13:24:13	00:01:11.511	2.311
06/15/2022 13:24:13	00:01:11.613	1.653
06/15/2022 13:24:13	00:01:11.715	2.030
06/15/2022 13:24:13	00:01:11.815	0.428
06/15/2022 13:24:13	00:01:11.916	1.208
06/15/2022 13:24:14	00:01:12.016	0.294
06/15/2022 13:24:14	00:01:12.116	2.344
06/15/2022 13:24:14	00:01:12.216	1.674
06/15/2022 13:24:14	00:01:12.318	0.716
06/15/2022 13:24:14	00:01:12.420	1.985
06/15/2022 13:24:14	00:01:12.522	0.696
06/15/2022 13:24:14	00:01:12.624	0.729
06/15/2022 13:24:14	00:01:12.726	0.992
06/15/2022 13:24:14	00:01:12.828	0.941
06/15/2022 13:24:14	00:01:12.929	1.011
06/15/2022 13:24:15	00:01:13.032	0.965
06/15/2022 13:24:15	00:01:13.133	1.266
06/15/2022 13:24:15	00:01:13.233	0.936
06/15/2022 13:24:15	00:01:13.334	1.580
06/15/2022 13:24:15	00:01:13.434	0.640
06/15/2022 13:24:15	00:01:13.534	1.974
06/15/2022 13:24:15	00:01:13.636	1.101
06/15/2022 13:24:15	00:01:13.740	1.499
06/15/2022 13:24:15	00:01:13.842	1.080
06/15/2022 13:24:15	00:01:13.944	0.683
06/15/2022 13:24:16	00:01:14.046	2.512
06/15/2022 13:24:16	00:01:14.148	1.815
06/15/2022 13:24:16	00:01:14.250	3.582
06/15/2022 13:24:16	00:01:14.351	0.353
06/15/2022 13:24:16	00:01:14.451	1.044
06/15/2022 13:24:16	00:01:14.551	2.186
06/15/2022 13:24:16	00:01:14.655	1.789
06/15/2022 13:24:16	00:01:14.756	1.492
06/15/2022 13:24:16	00:01:14.856	2.385
06/15/2022 13:24:16	00:01:14.956	1.335
06/15/2022 13:24:17	00:01:15.058	2.357
06/15/2022 13:24:17	00:01:15.160	1.333
06/15/2022 13:24:17	00:01:15.262	0.559
06/15/2022 13:24:17	00:01:15.364	0.070
06/15/2022 13:24:17	00:01:15.468	0.282
06/15/2022 13:24:17	00:01:15.570	2.030
06/15/2022 13:24:17	00:01:15.672	0.860
06/15/2022 13:24:17	00:01:15.773	1.937
06/15/2022 13:24:17	00:01:15.875	1.218
06/15/2022 13:24:17	00:01:15.975	0.547
06/15/2022 13:24:18	00:01:16.077	0.963
06/15/2022 13:24:18	00:01:16.178	1.506
06/15/2022 13:24:18	00:01:16.278	0.757
06/15/2022 13:24:18	00:01:16.378	1.621
06/15/2022 13:24:18	00:01:16.480	1.036
06/15/2022 13:24:18	00:01:16.582	1.441
06/15/2022 13:24:18	00:01:16.684	1.750
06/15/2022 13:24:18	00:01:16.786	1.902
06/15/2022 13:24:18	00:01:16.888	2.154
06/15/2022 13:24:18	00:01:16.990	1.618
06/15/2022 13:24:19	00:01:17.091	-0.078
06/15/2022 13:24:19	00:01:17.193	0.754
06/15/2022 13:24:19	00:01:17.293	0.748
06/15/2022 13:24:19	00:01:17.393	0.849
06/15/2022 13:24:19	00:01:17.493	0.084
06/15/2022 13:24:19	00:01:17.594	2.553
06/15/2022 13:24:19	00:01:17.694	-0.017
06/15/2022 13:24:19	00:01:17.794	0.244
06/15/2022 13:24:19	00:01:17.896	0.784
06/15/2022 13:24:19	00:01:17.998	1.428
06/15/2022 13:24:20	00:01:18.100	1.897
06/15/2022 13:24:20	00:01:18.202	0.723
06/15/2022 13:24:20	00:01:18.304	0.474
06/15/2022 13:24:20	00:01:18.406	1.328
06/15/2022 13:24:20	00:01:18.508	1.582
06/15/2022 13:24:20	00:01:18.609	1.526
06/15/2022 13:24:20	00:01:18.709	1.449
06/15/2022 13:24:20	00:01:18.809	0.961
06/15/2022 13:24:20	00:01:18.912	2.286
06/15/2022 13:24:20	00:01:19.014	-0.165
06/15/2022 13:24:21	00:01:19.114	1.172
06/15/2022 13:24:21	00:01:19.216	1.394
06/15/2022 13:24:21	00:01:19.318	1.545
06/15/2022 13:24:21	00:01:19.420	0.924
06/15/2022 13:24:21	00:01:19.522	0.976
06/15/2022 13:24:21	00:01:19.624	1.160
06/15/2022 13:24:21	00:01:19.726	0.653
06/15/2022 13:24:21	00:01:19.828	1.748
06/15/2022 13:24:21	00:01:19.929	1.907
06/15/2022 13:24:21	00:01:20.031	0.177
06/15/2022 13:24:22	00:01:20.131	1.028
06/15/2022 13:24:22	00:01:20.231	0.362
06/15/2022 13:24:22	00:01:20.331	0.037
06/15/2022 13:24:22	00:01:20.432	-0.199
06/15/2022 13:24:22	00:01:20.532	1.420
06/15/2022 13:24:22	00:01:20.634	2.001
06/15/2022 13:24:22	00:01:20.736	1.562
06/15/2022 13:24:22	00:01:20.838	1.726
06/15/2022 13:24:22	00:01:20.940	0.688
06/15/2022 13:24:22	00:01:21.042	1.587
06/15/2022 13:24:23	00:01:21.144	1.508
06/15/2022 13:24:23	00:01:21.245	2.107
06/15/2022 13:24:23	00:01:21.345	1.128
06/15/2022 13:24:23	00:01:21.445	1.417
06/15/2022 13:24:23	00:01:21.545	1.880
06/15/2022 13:24:23	00:01:21.645	1.817
06/15/2022 13:24:23	00:01:21.745	1.766
06/15/2022 13:24:23	00:01:21.846	1.416
06/15/2022 13:24:23	00:01:21.948	0.333
06/15/2022 13:24:23	00:01:22.050	0.755
06/15/2022 13:24:24	00:01:22.152	1.224
06/15/2022 13:24:24	00:01:22.254	2.250
06/15/2022 13:24:24	00:01:22.356	1.721
06/15/2022 13:24:24	00:01:22.458	2.514
06/15/2022 13:24:24	00:01:22.560	1.603
06/15/2022 13:24:24	00:01:22.661	0.730
06/15/2022 13:24:24	00:01:22.763	0.845
06/15/2022 13:24:24	00:01:22.865	1.676
06/15/2022 13:24:24	00:01:22.965	1.673
06/15/2022 13:24:24	00:01:23.065	2.327
06/15/2022 13:24:25	00:01:23.166	0.790
06/15/2022 13:24:25	00:01:23.266	1.636
06/15/2022 13:24:25	00:01:23.368	2.041
06/15/2022 13:24:25	00:01:23.470	0.997
06/15/2022 13:24:25	00:01:23.572	1.656
06/15/2022 13:24:25	00:01:23.674	1.539
06/15/2022 13:24:25	00:01:23.776	0.977
06/15/2022 13:24:25	00:01:23.878	0.796
06/15/2022 13:24:25	00:01:23.982	-0.012
06/15/2022 13:24:26	00:01:24.083	1.500
06/15/2022 13:24:26	00:01:24.183	1.168
06/15/2022 13:24:26	00:01:24.283	1.702
06/15/2022 13:24:26	00:01:24.383	2.204
06/15/2022 13:24:26	00:01:24.483	0.446
06/15/2022 13:24:26	00:01:24.584	1.067
06/15/2022 13:24:26	00:01:24.684	1.193
06/15/2022 13:24:26	00:01:24.786	1.360
06/15/2022 13:24:26	00:01:24.888	1.297
06/15/2022 13:24:26	00:01:24.990	1.156
06/15/2022 13:24:27	00:01:25.092	0.515
06/15/2022 13:24:27	00:01:25.194	0.347
06/15/2022 13:24:27	00:01:25.296	1.123
06/15/2022 13:24:27	00:01:25.397	0.681
06/15/2022 13:24:27	00:01:25.499	0.969
06/15/2022 13:24:27	00:01:25.599	1.136
06/15/2022 13:24:27	00:01:25.699	1.310
06/15/2022 13:24:27	00:01:25.799	1.471
06/15/2022 13:24:27	00:01:25.899	0.396
06/15/2022 13:24:27	00:01:26.000	1.330
06/15/2022 13:24:28	00:01:26.100	1.735
06/15/2022 13:24:28	00:01:26.202	2.315
06/15/2022 13:24:28	00:01:26.304	1.692
06/15/2022 13:24:28	00:01:26.406	0.672
06/15/2022 13:24:28	00:01:26.508	1.919
06/15/2022 13:24:28	00:01:26.610	1.281
06/15/2022 13:24:28	00:01:26.712	2.454
06/15/2022 13:24:28	00:01:26.813	2.734
06/15/2022 13:24:28	00:01:26.915	1.638
06/15/2022 13:24:28	00:01:27.017	0.532
06/15/2022 13:24:29	00:01:27.117	1.278
06/15/2022 13:24:29	00:01:27.217	0.505
06/15/2022 13:24:29	00:01:27.317	0.989
06/15/2022 13:24:29	00:01:27.518	0.923
06/15/2022 13:24:29	00:01:27.620	0.856
06/15/2022 13:24:29	00:01:27.722	0.904
06/15/2022 13:24:29	00:01:27.824	1.543
06/15/2022 13:24:29	00:01:27.926	2.786
06/15/2022 13:24:29	00:01:28.028	-1.197
06/15/2022 13:24:30	00:01:28.130	1.027
06/15/2022 13:24:30	00:01:28.231	0.984
06/15/2022 13:24:30	00:01:28.333	1.249
06/15/2022 13:24:30	00:01:28.433	1.864
06/15/2022 13:24:30	00:01:28.533	1.078
06/15/2022 13:24:30	00:01:28.633	1.051
06/15/2022 13:24:30	00:01:28.733	0.376
06/15/2022 13:24:30	00:01:28.834	0.647
06/15/2022 13:24:30	00:01:28.934	1.254
06/15/2022 13:24:30	00:01:29.036	0.938
06/15/2022 13:24:31	00:01:29.138	1.445
06/15/2022 13:24:31	00:01:29.240	2.754
06/15/2022 13:24:31	00:01:29.342	1.650
06/15/2022 13:24:31	00:01:29.444	0.730
06/15/2022 13:24:31	00:01:29.546	0.596
06/15/2022 13:24:31	00:01:29.647	1.149
06/15/2022 13:24:31	00:01:29.749	1.606
06/15/2022 13:24:31	00:01:29.849	0.519
06/15/2022 13:24:31	00:01:29.949	1.273
06/15/2022 13:24:31	00:01:30.049	1.768
06/15/2022 13:24:32	00:01:30.149	1.052
06/15/2022 13:24:32	00:01:30.250	1.405
06/15/2022 13:24:32	00:01:30.352	0.610
06/15/2022 13:24:32	00:01:30.454	0.776
06/15/2022 13:24:32	00:01:30.556	0.591
06/15/2022 13:24:32	00:01:30.658	0.759
06/15/2022 13:24:32	00:01:30.760	0.668
06/15/2022 13:24:32	00:01:30.861	1.848
06/15/2022 13:24:32	00:01:30.963	2.788
06/15/2022 13:24:32	00:01:31.065	2.539
06/15/2022 13:24:33	00:01:31.167	1.749
06/15/2022 13:24:33	00:01:31.267	1.669
06/15/2022 13:24:33	00:01:31.367	1.915
06/15/2022 13:24:33	00:01:31.467	1.197
06/15/2022 13:24:33	00:01:31.567	1.305
06/15/2022 13:24:33	00:01:31.674	1.300
06/15/2022 13:24:33	00:01:31.776	2.460
06/15/2022 13:24:33	00:01:31.878	2.660
06/15/2022 13:24:33	00:01:31.980	1.100
06/15/2022 13:24:33	00:01:32.082	1.764
06/15/2022 13:24:34	00:01:32.184	1.389
06/15/2022 13:24:34	00:01:32.286	1.008
06/15/2022 13:24:34	00:01:32.387	0.851
06/15/2022 13:24:34	00:01:32.487	0.313
06/15/2022 13:24:34	00:01:32.587	1.548
06/15/2022 13:24:34	00:01:32.691	0.851
06/15/2022 13:24:34	00:01:32.793	0.896
06/15/2022 13:24:34	00:01:32.893	2.308
06/15/2022 13:24:34	00:01:32.993	1.378
06/15/2022 13:24:34	00:01:33.096	0.402
06/15/2022 13:24:35	00:01:33.198	0.997
06/15/2022 13:24:35	00:01:33.300	1.394
06/15/2022 13:24:35	00:01:33.402	1.996
06/15/2022 13:24:35	00:01:33.504	1.218
06/15/2022 13:24:35	00:01:33.606	1.085
06/15/2022 13:24:35	00:01:33.707	0.541
06/15/2022 13:24:35	00:01:33.809	0.570
06/15/2022 13:24:35	00:01:33.909	1.681
06/15/2022 13:24:35	00:01:34.009	0.708
06/15/2022 13:24:35	00:01:34.109	1.578
06/15/2022 13:24:36	00:01:34.209	1.146
06/15/2022 13:24:36	00:01:34.309	2.417
06/15/2022 13:24:36	00:01:34.409	2.130
06/15/2022 13:24:36	00:01:34.512	0.400
06/15/2022 13:24:36	00:01:34.614	1.249
06/15/2022 13:24:36	00:01:34.716	0.772
06/15/2022 13:24:36	00:01:34.818	0.317
06/15/2022 13:24:36	00:01:34.920	0.911
06/15/2022 13:24:36	00:01:35.022	1.623
06/15/2022 13:24:36	00:01:35.123	1.586
06/15/2022 13:24:37	00:01:35.225	2.124
06/15/2022 13:24:37	00:01:35.325	1.418
06/15/2022 13:24:37	00:01:35.425	0.237
06/15/2022 13:24:37	00:01:35.525	0.591
06/15/2022 13:24:37	00:01:35.625	1.534
06/15/2022 13:24:37	00:01:35.725	0.744
06/15/2022 13:24:37	00:01:35.825	2.555
06/15/2022 13:24:37	00:01:35.928	1.536
06/15/2022 13:24:37	00:01:36.030	1.369
06/15/2022 13:24:37	00:01:36.132	1.228
06/15/2022 13:24:38	00:01:36.234	0.106
06/15/2022 13:24:38	00:01:36.336	1.521
06/15/2022 13:24:38	00:01:36.438	0.825
06/15/2022 13:24:38	00:01:36.540	1.794
06/15/2022 13:24:38	00:01:36.641	1.150
06/15/2022 13:24:38	00:01:36.741	0.675
06/15/2022 13:24:38	00:01:36.841	0.119
06/15/2022 13:24:38	00:01:36.941	0.977
06/15/2022 13:24:38	00:01:37.041	1.515
06/15/2022 13:24:39	00:01:37.143	1.985
06/15/2022 13:24:39	00:01:37.245	1.180
06/15/2022 13:24:39	00:01:37.348	1.491
06/15/2022 13:24:39	00:01:37.450	2.313
06/15/2022 13:24:39	00:01:37.552	1.837
06/15/2022 13:24:39	00:01:37.654	1.645
06/15/2022 13:24:39	00:01:37.756	1.638
06/15/2022 13:24:39	00:01:37.858	2.020
06/15/2022 13:24:39	00:01:37.959	0.611
06/15/2022 13:24:39	00:01:38.061	1.446
06/15/2022 13:24:40	00:01:38.161	1.977
06/15/2022 13:24:40	00:01:38.261	2.006
06/15/2022 13:24:40	00:01:38.361	0.646
06/15/2022 13:24:40	00:01:38.461	1.185
06/15/2022 13:24:40	00:01:38.561	0.575
06/15/2022 13:24:40	00:01:38.663	1.417
06/15/2022 13:24:40	00:01:38.766	1.148
06/15/2022 13:24:40	00:01:38.868	1.966
06/15/2022 13:24:40	00:01:38.970	0.955
06/15/2022 13:24:40	00:01:39.072	1.564
06/15/2022 13:24:41	00:01:39.174	1.684
06/15/2022 13:24:41	00:01:39.276	2.318
06/15/2022 13:24:41	00:01:39.377	0.922
06/15/2022 13:24:41	00:01:39.477	1.998
06/15/2022 13:24:41	00:01:39.577	0.303
06/15/2022 13:24:41	00:01:39.677	1.543
06/15/2022 13:24:41	00:01:39.777	0.967
06/15/2022 13:24:41	00:01:39.877	0.989
06/15/2022 13:24:41	00:01:39.979	0.552
06/15/2022 13:24:41	00:01:40.082	0.964
06/15/2022 13:24:42	00:01:40.184	1.196
06/15/2022 13:24:42	00:01:40.286	3.362
06/15/2022 13:24:42	00:01:40.388	2.049
06/15/2022 13:24:42	00:01:40.490	0.877
06/15/2022 13:24:42	00:01:40.592	1.694
06/15/2022 13:24:42	00:01:40.694	1.305
06/15/2022 13:24:42	00:01:40.795	1.588
06/15/2022 13:24:42	00:01:40.895	1.459
06/15/2022 13:24:42	00:01:40.998	1.702
06/15/2022 13:24:42	00:01:41.099	1.638
06/15/2022 13:24:43	00:01:41.202	0.700
06/15/2022 13:24:43	00:01:41.303	1.731
06/15/2022 13:24:43	00:01:41.405	1.499
06/15/2022 13:24:43	00:01:41.508	1.704
06/15/2022 13:24:43	00:01:41.610	0.459
06/15/2022 13:24:43	00:01:41.712	1.348
06/15/2022 13:24:43	00:01:41.814	1.588
06/15/2022 13:24:43	00:01:41.916	0.937
06/15/2022 13:24:43	00:01:42.017	2.865
06/15/2022 13:24:43	00:01:42.119	2.754
06/15/2022 13:24:44	00:01:42.219	2.553
06/15/2022 13:24:44	00:01:42.319	1.173
06/15/2022 13:24:44	00:01:42.419	0.775
06/15/2022 13:24:44	00:01:42.519	2.488
06/15/2022 13:24:44	00:01:42.619	0.952
06/15/2022 13:24:44	00:01:42.719	1.238
06/15/2022 13:24:44	00:01:42.821	1.087
06/15/2022 13:24:44	00:01:42.924	2.065
06/15/2022 13:24:44	00:01:43.026	2.992
06/15/2022 13:24:44	00:01:43.128	1.139
06/15/2022 13:24:45	00:01:43.230	1.086
06/15/2022 13:24:45	00:01:43.332	1.312
06/15/2022 13:24:45	00:01:43.433	1.402
06/15/2022 13:24:45	00:01:43.535	1.330
06/15/2022 13:24:45	00:01:43.635	1.394
06/15/2022 13:24:45	00:01:43.735	1.579
06/15/2022 13:24:45	00:01:43.835	0.882
06/15/2022 13:24:45	00:01:43.935	0.673
06/15/2022 13:24:45	00:01:44.035	2.132
06/15/2022 13:24:45	00:01:44.137	0.143
06/15/2022 13:24:46	00:01:44.239	1.674
06/15/2022 13:24:46	00:01:44.342	2.751
06/15/2022 13:24:46	00:01:44.444	0.551
06/15/2022 13:24:46	00:01:44.546	0.785
06/15/2022 13:24:46	00:01:44.648	1.577
06/15/2022 13:24:46	00:01:44.750	1.754
06/15/2022 13:24:46	00:01:44.851	1.904
06/15/2022 13:24:46	00:01:44.953	1.260
06/15/2022 13:24:46	00:01:45.053	0.057
06/15/2022 13:24:46	00:01:45.153	1.680
06/15/2022 13:24:47	00:01:45.253	1.190
06/15/2022 13:24:47	00:01:45.353	0.569
06/15/2022 13:24:47	00:01:45.455	1.172
06/15/2022 13:24:47	00:01:45.557	1.154
06/15/2022 13:24:47	00:01:45.659	1.332
06/15/2022 13:24:47	00:01:45.762	1.750
06/15/2022 13:24:47	00:01:45.864	1.199
06/15/2022 13:24:47	00:01:45.966	0.646
06/15/2022 13:24:47	00:01:46.068	1.388
06/15/2022 13:24:48	00:01:46.172	2.420
06/15/2022 13:24:48	00:01:46.273	1.275
06/15/2022 13:24:48	00:01:46.373	1.630
06/15/2022 13:24:48	00:01:46.473	1.424
06/15/2022 13:24:48	00:01:46.573	0.931
06/15/2022 13:24:48	00:01:46.673	0.756
06/15/2022 13:24:48	00:01:46.773	1.519
06/15/2022 13:24:48	00:01:46.875	0.133
06/15/2022 13:24:48	00:01:46.977	0.507
06/15/2022 13:24:48	00:01:47.079	1.952
06/15/2022 13:24:49	00:01:47.182	0.673
06/15/2022 13:24:49	00:01:47.284	-0.020
06/15/2022 13:24:49	00:01:47.386	1.577
06/15/2022 13:24:49	00:01:47.488	0.912
06/15/2022 13:24:49	00:01:47.590	0.357
06/15/2022 13:24:49	00:01:47.691	1.635
06/15/2022 13:24:49	00:01:47.791	2.771
06/15/2022 13:24:49	00:01:47.891	0.922
06/15/2022 13:24:49	00:01:47.991	2.053
06/15/2022 13:24:49	00:01:48.091	0.197
06/15/2022 13:24:50	00:01:48.191	0.227
06/15/2022 13:24:50	00:01:48.291	0.928
06/15/2022 13:24:50	00:01:48.393	0.287
06/15/2022 13:24:50	00:01:48.495	0.623
06/15/2022 13:24:50	00:01:48.598	1.294
06/15/2022 13:24:50	00:01:48.700	1.148
06/15/2022 13:24:50	00:01:48.802	1.156
06/15/2022 13:24:50	00:01:48.904	1.731
06/15/2022 13:24:50	00:01:49.005	0.921
06/15/2022 13:24:50	00:01:49.105	2.047
06/15/2022 13:24:51	00:01:49.207	0.502
06/15/2022 13:24:51	00:01:49.307	0.896
06/15/2022 13:24:51	00:01:49.407	0.478
06/15/2022 13:24:51	00:01:49.507	0.989
06/15/2022 13:24:51	00:01:49.607	0.809
06/15/2022 13:24:51	00:01:49.709	1.552
06/15/2022 13:24:51	00:01:49.811	1.484
06/15/2022 13:24:51	00:01:49.913	2.846
06/15/2022 13:24:51	00:01:50.016	1.219
06/15/2022 13:24:51	00:01:50.118	-0.597
06/15/2022 13:24:52	00:01:50.220	0.251
06/15/2022 13:24:52	00:01:50.321	1.775
06/15/2022 13:24:52	00:01:50.423	0.176
06/15/2022 13:24:52	00:01:50.523	2.075
06/15/2022 13:24:52	00:01:50.623	3.286
06/15/2022 13:24:52	00:01:50.723	2.997
06/15/2022 13:24:52	00:01:50.823	-0.395
06/15/2022 13:24:52	00:01:50.923	-0.139
06/15/2022 13:24:52	00:01:51.025	1.133
06/15/2022 13:24:52	00:01:51.127	2.158
06/15/2022 13:24:53	00:01:51.229	1.349
06/15/2022 13:24:53	00:01:51.332	1.489
06/15/2022 13:24:53	00:01:51.434	1.669
06/15/2022 13:24:53	00:01:51.536	0.373
06/15/2022 13:24:53	00:01:51.638	2.169
06/15/2022 13:24:53	00:01:51.739	0.929
06/15/2022 13:24:53	00:01:51.841	0.793
06/15/2022 13:24:53	00:01:51.949	0.354
06/15/2022 13:24:53	00:01:52.049	1.321
06/15/2022 13:24:53	00:01:52.149	2.662
06/15/2022 13:24:54	00:01:52.249	0.836
06/15/2022 13:24:54	00:01:52.315	1.986
06/15/2022 13:24:54	00:01:52.327	1.286
06/15/2022 13:24:54	00:01:52.369	0.790
06/15/2022 13:24:54	00:01:52.407	0.201
06/15/2022 13:24:54	00:01:52.443	1.041
06/15/2022 13:24:54	00:01:52.477	-14.081
06/15/2022 13:24:54	00:01:52.517	-13.545
06/15/2022 13:24:54	00:01:52.565	-13.908
06/15/2022 13:24:54	00:01:52.593	-13.567
06/15/2022 13:24:54	00:01:52.651	-13.747
06/15/2022 13:24:54	00:01:52.683	-13.777
06/15/2022 13:24:54	00:01:52.717	-11.656
06/15/2022 13:24:54	00:01:52.754	-12.210
06/15/2022 13:24:54	00:01:52.792	-12.405
06/15/2022 13:24:54	00:01:52.820	-9.856
06/15/2022 13:24:54	00:01:52.862	0.000
06/15/2022 13:24:55	00:01:54.246	0.000
06/15/2022 13:24:56	00:01:54.246	0.000
