Local Date/Time	Relative Time	pump-b:pressure [bar]
06/15/2022 13:50:33	00:27:31.319	354.566
06/15/2022 13:50:33	00:27:31.726	354.428
06/15/2022 13:50:34	00:27:32.337	354.605
06/15/2022 13:50:34	00:27:32.641	354.467
06/15/2022 13:50:34	00:27:32.843	354.329
06/15/2022 13:50:35	00:27:33.660	354.487
06/15/2022 13:50:35	00:27:33.862	354.625
06/15/2022 13:50:36	00:27:34.063	354.506
06/15/2022 13:50:37	00:27:35.974	354.506
06/15/2022 13:50:38	00:27:35.974	354.506
06/15/2022 13:50:38	00:27:36.711	354.664
06/15/2022 13:50:38	00:27:36.911	354.783
06/15/2022 13:50:39	00:27:37.984	354.783
06/15/2022 13:50:40	00:27:37.984	354.783
06/15/2022 13:50:40	00:27:38.539	354.901
06/15/2022 13:50:41	00:27:39.254	354.783
06/15/2022 13:50:42	00:27:40.675	354.921
06/15/2022 13:50:43	00:27:41.485	355.059
06/15/2022 13:50:44	00:27:42.199	354.901
06/15/2022 13:50:44	00:27:42.499	354.783
06/15/2022 13:50:45	00:27:43.723	354.901
06/15/2022 13:50:45	00:27:43.923	354.783
06/15/2022 13:50:45	00:27:44.029	354.644
06/15/2022 13:50:46	00:27:44.233	354.526
06/15/2022 13:50:46	00:27:44.642	354.644
06/15/2022 13:50:47	00:27:45.453	354.783
06/15/2022 13:50:47	00:27:45.862	354.625
06/15/2022 13:50:48	00:27:46.677	354.506
06/15/2022 13:50:49	00:27:47.596	354.704
06/15/2022 13:50:49	00:27:48.001	354.487
06/15/2022 13:50:50	00:27:49.043	354.487
06/15/2022 13:50:51	00:27:50.046	354.487
06/15/2022 13:50:52	00:27:51.050	354.487
06/15/2022 13:50:53	00:27:52.061	354.487
06/15/2022 13:50:54	00:27:53.066	354.487
06/15/2022 13:50:55	00:27:54.078	354.487
06/15/2022 13:50:56	00:27:55.079	354.487
06/15/2022 13:50:57	00:27:55.079	354.487
06/15/2022 13:50:57	00:27:55.421	354.349
06/15/2022 13:50:58	00:27:57.089	354.349
06/15/2022 13:50:59	00:27:57.089	354.349
06/15/2022 13:50:59	00:27:57.455	354.230
06/15/2022 13:50:59	00:27:58.063	354.112
06/15/2022 13:51:00	00:27:58.476	354.230
06/15/2022 13:51:01	00:27:59.283	354.092
06/15/2022 13:51:02	00:28:01.108	354.092
06/15/2022 13:51:03	00:28:02.120	354.092
06/15/2022 13:51:04	00:28:02.120	354.092
06/15/2022 13:51:04	00:28:02.541	354.211
06/15/2022 13:51:04	00:28:03.051	354.092
06/15/2022 13:51:05	00:28:03.253	353.974
06/15/2022 13:51:06	00:28:04.677	353.856
06/15/2022 13:51:07	00:28:06.145	353.856
06/15/2022 13:51:08	00:28:07.157	353.856
06/15/2022 13:51:09	00:28:07.157	353.856
06/15/2022 13:51:09	00:28:07.827	354.013
06/15/2022 13:51:10	00:28:08.236	353.875
06/15/2022 13:51:11	00:28:09.555	353.994
06/15/2022 13:51:12	00:28:10.263	354.151
06/15/2022 13:51:12	00:28:10.467	354.013
06/15/2022 13:51:13	00:28:12.167	354.013
06/15/2022 13:51:14	00:28:12.167	354.013
06/15/2022 13:51:14	00:28:12.203	354.151
06/15/2022 13:51:14	00:28:12.709	354.013
06/15/2022 13:51:15	00:28:14.186	354.013
06/15/2022 13:51:16	00:28:15.187	354.013
06/15/2022 13:51:17	00:28:15.187	354.013
06/15/2022 13:51:17	00:28:15.653	354.132
06/15/2022 13:51:18	00:28:17.213	354.132
06/15/2022 13:51:19	00:28:18.220	354.132
06/15/2022 13:51:20	00:28:19.228	354.132
06/15/2022 13:51:21	00:28:20.229	354.132
06/15/2022 13:51:22	00:28:21.237	354.132
06/15/2022 13:51:23	00:28:21.237	354.132
06/15/2022 13:51:23	00:28:21.967	354.013
06/15/2022 13:51:23	00:28:22.069	353.895
06/15/2022 13:51:24	00:28:23.254	353.895
06/15/2022 13:51:25	00:28:24.257	353.895
06/15/2022 13:51:26	00:28:24.257	353.895
06/15/2022 13:51:26	00:28:24.303	354.033
06/15/2022 13:51:26	00:28:24.711	353.875
06/15/2022 13:51:27	00:28:26.281	353.875
06/15/2022 13:51:28	00:28:26.281	353.875
06/15/2022 13:51:28	00:28:26.941	353.757
06/15/2022 13:51:29	00:28:28.290	353.757
06/15/2022 13:51:30	00:28:29.296	353.757
06/15/2022 13:51:31	00:28:30.308	353.757
06/15/2022 13:51:32	00:28:31.310	353.757
06/15/2022 13:51:33	00:28:31.310	353.757
06/15/2022 13:51:33	00:28:31.922	353.875
06/15/2022 13:51:34	00:28:33.312	353.875
06/15/2022 13:51:35	00:28:33.312	353.875
06/15/2022 13:51:35	00:28:33.649	353.994
06/15/2022 13:51:36	00:28:34.768	354.112
06/15/2022 13:51:37	00:28:36.339	354.112
06/15/2022 13:51:38	00:28:37.345	354.112
06/15/2022 13:51:39	00:28:38.355	354.112
06/15/2022 13:51:40	00:28:39.362	354.112
06/15/2022 13:51:41	00:28:40.370	354.112
06/15/2022 13:51:42	00:28:41.370	354.112
06/15/2022 13:51:43	00:28:42.377	354.112
06/15/2022 13:51:44	00:28:43.377	354.112
06/15/2022 13:51:45	00:28:44.387	354.112
06/15/2022 13:51:46	00:28:45.391	354.112
06/15/2022 13:51:47	00:28:46.403	354.112
06/15/2022 13:51:48	00:28:47.416	354.112
06/15/2022 13:51:49	00:28:47.416	354.112
06/15/2022 13:51:49	00:28:48.083	353.954
06/15/2022 13:51:50	00:28:48.694	354.092
06/15/2022 13:51:50	00:28:48.894	353.974
06/15/2022 13:51:50	00:28:49.099	353.856
06/15/2022 13:51:51	00:28:49.507	354.033
06/15/2022 13:51:51	00:28:50.222	353.915
06/15/2022 13:51:52	00:28:51.141	354.033
06/15/2022 13:51:53	00:28:51.949	353.895
06/15/2022 13:51:54	00:28:53.449	353.895
06/15/2022 13:51:55	00:28:54.450	353.895
06/15/2022 13:51:56	00:28:54.450	353.895
06/15/2022 13:51:56	00:28:54.903	353.757
06/15/2022 13:51:56	00:28:55.311	353.935
06/15/2022 13:51:57	00:28:55.514	353.797
06/15/2022 13:51:57	00:28:55.718	353.619
06/15/2022 13:51:58	00:28:57.338	353.757
06/15/2022 13:51:59	00:28:58.053	353.639
06/15/2022 13:51:59	00:28:58.356	353.777
06/15/2022 13:52:00	00:28:59.069	353.658
06/15/2022 13:52:00	00:28:59.273	353.540
06/15/2022 13:52:01	00:29:00.282	353.698
06/15/2022 13:52:02	00:29:00.589	353.560
06/15/2022 13:52:02	00:29:01.304	353.402
06/15/2022 13:52:03	00:29:02.333	353.520
06/15/2022 13:52:04	00:29:02.636	353.382
06/15/2022 13:52:04	00:29:02.836	353.501
06/15/2022 13:52:04	00:29:03.449	353.363
06/15/2022 13:52:05	00:29:03.857	353.481
06/15/2022 13:52:05	00:29:04.060	353.639
06/15/2022 13:52:05	00:29:04.368	353.461
06/15/2022 13:52:06	00:29:05.509	353.461
06/15/2022 13:52:07	00:29:06.512	353.461
06/15/2022 13:52:08	00:29:06.512	353.461
06/15/2022 13:52:08	00:29:07.014	353.343
06/15/2022 13:52:08	00:29:07.218	353.461
06/15/2022 13:52:09	00:29:07.933	353.284
06/15/2022 13:52:10	00:29:08.744	353.402
06/15/2022 13:52:11	00:29:10.526	353.402
06/15/2022 13:52:12	00:29:11.526	353.402
06/15/2022 13:52:13	00:29:12.534	353.402
06/15/2022 13:52:14	00:29:12.534	353.402
06/15/2022 13:52:14	00:29:12.706	353.520
06/15/2022 13:52:14	00:29:13.012	353.402
06/15/2022 13:52:15	00:29:14.532	353.402
06/15/2022 13:52:16	00:29:15.545	353.402
06/15/2022 13:52:17	00:29:15.545	353.402
06/15/2022 13:52:17	00:29:15.957	353.284
06/15/2022 13:52:17	00:29:16.364	353.402
06/15/2022 13:52:18	00:29:17.278	353.520
06/15/2022 13:52:19	00:29:17.585	353.382
06/15/2022 13:52:20	00:29:19.308	353.501
06/15/2022 13:52:21	00:29:19.612	353.619
06/15/2022 13:52:22	00:29:20.832	353.777
06/15/2022 13:52:23	00:29:22.356	353.639
06/15/2022 13:52:24	00:29:23.605	353.639
06/15/2022 13:52:25	00:29:24.605	353.639
06/15/2022 13:52:26	00:29:25.623	353.639
06/15/2022 13:52:27	00:29:26.621	353.639
06/15/2022 13:52:28	00:29:27.622	353.639
06/15/2022 13:52:29	00:29:28.627	353.639
06/15/2022 13:52:30	00:29:28.627	353.639
06/15/2022 13:52:30	00:29:28.679	353.520
06/15/2022 13:52:30	00:29:28.983	353.363
06/15/2022 13:52:30	00:29:29.388	353.481
06/15/2022 13:52:31	00:29:29.694	353.639
06/15/2022 13:52:31	00:29:30.306	353.520
06/15/2022 13:52:31	00:29:30.506	353.382
06/15/2022 13:52:32	00:29:31.641	353.382
06/15/2022 13:52:33	00:29:32.643	353.382
06/15/2022 13:52:34	00:29:32.643	353.382
06/15/2022 13:52:34	00:29:32.751	353.225
06/15/2022 13:52:35	00:29:33.762	353.343
06/15/2022 13:52:36	00:29:35.652	353.343
06/15/2022 13:52:37	00:29:35.652	353.343
06/15/2022 13:52:37	00:29:36.000	353.461
06/15/2022 13:52:38	00:29:37.522	353.599
06/15/2022 13:52:39	00:29:38.032	353.461
06/15/2022 13:52:40	00:29:39.673	353.461
06/15/2022 13:52:41	00:29:40.676	353.461
06/15/2022 13:52:42	00:29:40.676	353.461
06/15/2022 13:52:42	00:29:40.976	353.343
06/15/2022 13:52:43	00:29:41.784	353.205
06/15/2022 13:52:44	00:29:43.204	353.067
06/15/2022 13:52:45	00:29:44.122	352.909
06/15/2022 13:52:46	00:29:45.346	353.027
06/15/2022 13:52:47	00:29:46.158	352.909
06/15/2022 13:52:48	00:29:47.690	352.751
06/15/2022 13:52:49	00:29:48.404	352.613
06/15/2022 13:52:50	00:29:49.728	352.613
06/15/2022 13:52:51	00:29:49.728	352.613
06/15/2022 13:52:51	00:29:50.542	352.495
06/15/2022 13:52:52	00:29:51.736	352.495
06/15/2022 13:52:53	00:29:52.744	352.495
06/15/2022 13:52:54	00:29:52.744	352.495
06/15/2022 13:52:54	00:29:53.284	352.357
06/15/2022 13:52:55	00:29:54.759	352.357
06/15/2022 13:52:56	00:29:54.759	352.357
06/15/2022 13:52:56	00:29:54.912	352.219
06/15/2022 13:52:56	00:29:55.315	352.337
06/15/2022 13:52:56	00:29:55.618	352.179
06/15/2022 13:52:57	00:29:56.128	352.298
06/15/2022 13:52:57	00:29:56.332	352.140
06/15/2022 13:52:58	00:29:57.244	352.318
06/15/2022 13:52:59	00:29:57.856	352.436
06/15/2022 13:52:59	00:29:58.162	352.594
06/15/2022 13:53:00	00:29:59.684	352.712
06/15/2022 13:53:01	00:30:00.092	352.534
06/15/2022 13:53:01	00:30:00.398	352.672
06/15/2022 13:53:02	00:30:01.807	352.672
06/15/2022 13:53:03	00:30:01.807	352.672
06/15/2022 13:53:03	00:30:02.638	352.791
06/15/2022 13:53:04	00:30:03.149	352.672
06/15/2022 13:53:04	00:30:03.555	352.811
06/15/2022 13:53:05	00:30:04.822	352.811
06/15/2022 13:53:06	00:30:05.832	352.811
06/15/2022 13:53:07	00:30:05.832	352.811
06/15/2022 13:53:07	00:30:06.802	352.929
06/15/2022 13:53:08	00:30:07.312	352.791
06/15/2022 13:53:08	00:30:07.817	352.672
06/15/2022 13:53:09	00:30:08.222	352.791
06/15/2022 13:53:10	00:30:09.847	352.791
06/15/2022 13:53:11	00:30:10.855	352.791
06/15/2022 13:53:12	00:30:10.855	352.791
06/15/2022 13:53:12	00:30:11.694	352.988
06/15/2022 13:53:13	00:30:12.304	352.850
06/15/2022 13:53:14	00:30:13.874	352.850
06/15/2022 13:53:15	00:30:13.874	352.850
06/15/2022 13:53:15	00:30:14.134	352.968
06/15/2022 13:53:16	00:30:15.887	352.968
06/15/2022 13:53:17	00:30:15.887	352.968
06/15/2022 13:53:17	00:30:16.167	352.850
06/15/2022 13:53:18	00:30:17.291	352.968
06/15/2022 13:53:19	00:30:18.206	352.830
06/15/2022 13:53:21	00:30:18.915	352.988
06/15/2022 13:53:21	00:30:19.320	352.850
06/15/2022 13:53:21	00:30:20.742	352.968
06/15/2022 13:53:23	00:30:21.918	352.968
06/15/2022 13:53:24	00:30:21.918	352.968
06/15/2022 13:53:24	00:30:22.572	352.850
06/15/2022 13:53:24	00:30:22.877	352.732
06/15/2022 13:53:25	00:30:23.792	352.909
06/15/2022 13:53:26	00:30:24.933	352.909
06/15/2022 13:53:27	00:30:24.933	352.909
06/15/2022 13:53:27	00:30:25.825	353.047
06/15/2022 13:53:28	00:30:26.941	353.047
06/15/2022 13:53:29	00:30:26.941	353.047
06/15/2022 13:53:29	00:30:26.946	352.929
06/15/2022 13:53:30	00:30:28.964	352.929
06/15/2022 13:53:31	00:30:29.964	352.929
06/15/2022 13:53:32	00:30:30.971	352.929
06/15/2022 13:53:33	00:30:30.971	352.929
06/15/2022 13:53:33	00:30:31.307	352.811
06/15/2022 13:53:34	00:30:32.729	352.692
06/15/2022 13:53:35	00:30:34.004	352.692
06/15/2022 13:53:36	00:30:35.013	352.692
06/15/2022 13:53:37	00:30:36.028	352.692
06/15/2022 13:53:38	00:30:36.028	352.692
06/15/2022 13:53:38	00:30:36.693	352.574
06/15/2022 13:53:39	00:30:37.604	352.692
06/15/2022 13:53:39	00:30:37.910	352.534
06/15/2022 13:53:40	00:30:39.029	352.416
06/15/2022 13:53:41	00:30:39.234	352.554
06/15/2022 13:53:42	00:30:41.063	352.554
06/15/2022 13:53:43	00:30:41.063	352.554
06/15/2022 13:53:43	00:30:41.880	352.436
06/15/2022 13:53:44	00:30:42.791	352.318
06/15/2022 13:53:45	00:30:43.097	352.436
06/15/2022 13:53:45	00:30:43.909	352.318
06/15/2022 13:53:46	00:30:44.928	352.160
06/15/2022 13:53:47	00:30:45.329	352.278
06/15/2022 13:53:47	00:30:45.431	352.160
06/15/2022 13:53:47	00:30:45.737	352.022
06/15/2022 13:53:48	00:30:46.248	352.140
06/15/2022 13:53:49	00:30:47.674	352.022
06/15/2022 13:53:50	00:30:49.112	352.022
06/15/2022 13:53:51	00:30:50.122	352.022
06/15/2022 13:53:52	00:30:51.122	352.022
06/15/2022 13:53:53	00:30:51.122	352.022
06/15/2022 13:53:53	00:30:51.227	352.179
06/15/2022 13:53:53	00:30:51.639	352.061
06/15/2022 13:53:54	00:30:52.553	351.903
06/15/2022 13:53:55	00:30:53.268	352.022
06/15/2022 13:53:55	00:30:53.671	351.864
06/15/2022 13:53:56	00:30:55.138	351.864
06/15/2022 13:53:57	00:30:56.158	351.864
06/15/2022 13:53:58	00:30:56.158	351.864
06/15/2022 13:53:58	00:30:56.511	352.002
06/15/2022 13:53:58	00:30:56.919	351.884
06/15/2022 13:53:59	00:30:57.639	351.746
06/15/2022 13:53:59	00:30:57.841	351.903
06/15/2022 13:54:00	00:30:59.152	351.903
06/15/2022 13:54:01	00:30:59.152	351.903
06/15/2022 13:54:01	00:30:59.779	352.022
06/15/2022 13:54:02	00:31:01.167	352.022
06/15/2022 13:54:03	00:31:02.167	352.022
06/15/2022 13:54:04	00:31:02.167	352.022
06/15/2022 13:54:04	00:31:03.035	352.160
06/15/2022 13:54:05	00:31:04.169	352.160
06/15/2022 13:54:06	00:31:04.169	352.160
06/15/2022 13:54:06	00:31:04.763	352.298
06/15/2022 13:54:07	00:31:05.271	352.179
06/15/2022 13:54:07	00:31:05.989	352.061
06/15/2022 13:54:08	00:31:07.185	352.061
06/15/2022 13:54:09	00:31:07.185	352.061
06/15/2022 13:54:09	00:31:07.817	352.199
06/15/2022 13:54:10	00:31:08.225	352.081
06/15/2022 13:54:11	00:31:10.187	352.081
06/15/2022 13:54:12	00:31:11.196	352.081
06/15/2022 13:54:13	00:31:12.199	352.081
06/15/2022 13:54:14	00:31:13.198	352.081
06/15/2022 13:54:15	00:31:13.198	352.081
06/15/2022 13:54:15	00:31:13.605	351.943
06/15/2022 13:54:16	00:31:14.317	351.805
06/15/2022 13:54:17	00:31:16.199	351.805
06/15/2022 13:54:18	00:31:16.199	351.805
06/15/2022 13:54:18	00:31:17.064	351.923
06/15/2022 13:54:19	00:31:17.773	352.041
06/15/2022 13:54:20	00:31:19.221	352.041
06/15/2022 13:54:21	00:31:20.230	352.041
06/15/2022 13:54:22	00:31:21.236	352.041
06/15/2022 13:54:23	00:31:22.238	352.041
06/15/2022 13:54:24	00:31:22.238	352.041
06/15/2022 13:54:24	00:31:22.664	352.199
06/15/2022 13:54:24	00:31:23.071	352.061
06/15/2022 13:54:25	00:31:24.247	352.061
06/15/2022 13:54:26	00:31:25.259	352.061
06/15/2022 13:54:27	00:31:26.266	352.061
06/15/2022 13:54:28	00:31:26.266	352.061
06/15/2022 13:54:28	00:31:27.135	352.179
06/15/2022 13:54:29	00:31:27.543	352.041
06/15/2022 13:54:30	00:31:29.283	352.041
06/15/2022 13:54:31	00:31:29.283	352.041
06/15/2022 13:54:31	00:31:30.287	351.923
06/15/2022 13:54:32	00:31:30.491	351.805
06/15/2022 13:54:33	00:31:32.118	351.923
06/15/2022 13:54:34	00:31:32.422	351.805
06/15/2022 13:54:35	00:31:34.310	351.805
06/15/2022 13:54:36	00:31:35.322	351.805
06/15/2022 13:54:37	00:31:36.331	351.805
06/15/2022 13:54:38	00:31:36.331	351.805
06/15/2022 13:54:38	00:31:36.390	351.923
06/15/2022 13:54:39	00:31:37.509	351.805
06/15/2022 13:54:39	00:31:37.914	351.686
06/15/2022 13:54:40	00:31:39.345	351.686
06/15/2022 13:54:41	00:31:40.359	351.686
06/15/2022 13:54:42	00:31:40.359	351.686
06/15/2022 13:54:42	00:31:41.163	351.568
06/15/2022 13:54:43	00:31:42.377	351.568
06/15/2022 13:54:44	00:31:42.377	351.568
06/15/2022 13:54:44	00:31:43.103	351.410
06/15/2022 13:54:45	00:31:43.407	351.529
06/15/2022 13:54:45	00:31:43.608	351.647
06/15/2022 13:54:46	00:31:45.028	351.509
06/15/2022 13:54:46	00:31:45.335	351.371
06/15/2022 13:54:47	00:31:45.539	351.253
06/15/2022 13:54:47	00:31:45.845	351.430
06/15/2022 13:54:48	00:31:47.367	351.233
06/15/2022 13:54:49	00:31:48.417	351.233
06/15/2022 13:54:50	00:31:49.417	351.233
06/15/2022 13:54:51	00:31:50.417	351.233
06/15/2022 13:54:52	00:31:51.418	351.233
06/15/2022 13:54:53	00:31:51.418	351.233
06/15/2022 13:54:53	00:31:52.244	351.351
06/15/2022 13:54:54	00:31:53.425	351.351
06/15/2022 13:54:55	00:31:53.425	351.351
06/15/2022 13:54:55	00:31:53.871	351.233
06/15/2022 13:54:56	00:31:55.434	351.233
06/15/2022 13:54:57	00:31:56.448	351.233
06/15/2022 13:54:58	00:31:57.455	351.233
06/15/2022 13:54:59	00:31:58.458	351.233
06/15/2022 13:55:00	00:31:58.458	351.233
06/15/2022 13:55:00	00:31:58.846	351.095
06/15/2022 13:55:01	00:32:00.368	351.233
06/15/2022 13:55:02	00:32:01.285	351.115
06/15/2022 13:55:03	00:32:02.479	351.115
06/15/2022 13:55:04	00:32:02.479	351.115
06/15/2022 13:55:04	00:32:03.008	351.233
06/15/2022 13:55:05	00:32:04.229	351.115
06/15/2022 13:55:06	00:32:05.504	351.115
06/15/2022 13:55:07	00:32:06.511	351.115
06/15/2022 13:55:08	00:32:07.510	351.115
06/15/2022 13:55:09	00:32:07.510	351.115
06/15/2022 13:55:09	00:32:08.498	351.233
06/15/2022 13:55:10	00:32:09.510	351.233
06/15/2022 13:55:11	00:32:10.517	351.233
06/15/2022 13:55:12	00:32:11.517	351.233
06/15/2022 13:55:13	00:32:11.517	351.233
06/15/2022 13:55:13	00:32:11.648	351.095
06/15/2022 13:55:13	00:32:12.159	351.213
06/15/2022 13:55:14	00:32:12.564	351.332
06/15/2022 13:55:14	00:32:12.764	351.450
06/15/2022 13:55:15	00:32:14.541	351.450
06/15/2022 13:55:16	00:32:15.543	351.450
06/15/2022 13:55:17	00:32:15.543	351.450
06/15/2022 13:55:17	00:32:16.528	351.568
06/15/2022 13:55:18	00:32:17.558	351.568
06/15/2022 13:55:19	00:32:17.558	351.568
06/15/2022 13:55:19	00:32:17.751	351.686
06/15/2022 13:55:20	00:32:19.076	351.548
06/15/2022 13:55:20	00:32:19.179	351.410
06/15/2022 13:55:21	00:32:20.574	351.410
06/15/2022 13:55:22	00:32:21.581	351.410
06/15/2022 13:55:23	00:32:22.598	351.410
06/15/2022 13:55:24	00:32:22.598	351.410
06/15/2022 13:55:24	00:32:22.932	351.529
06/15/2022 13:55:24	00:32:23.136	351.391
06/15/2022 13:55:24	00:32:23.340	351.253
06/15/2022 13:55:25	00:32:23.644	351.371
06/15/2022 13:55:25	00:32:24.456	351.489
06/15/2022 13:55:26	00:32:25.470	351.371
06/15/2022 13:55:27	00:32:26.389	351.588
06/15/2022 13:55:28	00:32:26.998	351.450
06/15/2022 13:55:28	00:32:27.611	351.332
06/15/2022 13:55:29	00:32:28.012	351.213
06/15/2022 13:55:30	00:32:29.621	351.213
06/15/2022 13:55:31	00:32:29.621	351.213
06/15/2022 13:55:31	00:32:30.046	351.055
06/15/2022 13:55:31	00:32:30.250	350.937
06/15/2022 13:55:32	00:32:31.476	350.819
06/15/2022 13:55:33	00:32:32.635	350.819
06/15/2022 13:55:34	00:32:33.635	350.819
06/15/2022 13:55:35	00:32:33.635	350.819
06/15/2022 13:55:35	00:32:34.014	350.681
06/15/2022 13:55:36	00:32:35.340	350.562
06/15/2022 13:55:37	00:32:36.652	350.562
06/15/2022 13:55:38	00:32:36.652	350.562
06/15/2022 13:55:38	00:32:37.176	350.720
06/15/2022 13:55:39	00:32:38.668	350.720
06/15/2022 13:55:40	00:32:38.668	350.720
06/15/2022 13:55:40	00:32:38.803	350.582
06/15/2022 13:55:40	00:32:39.514	350.700
06/15/2022 13:55:41	00:32:40.681	350.700
06/15/2022 13:55:42	00:32:41.683	350.700
06/15/2022 13:55:43	00:32:42.690	350.700
06/15/2022 13:55:44	00:32:43.697	350.700
06/15/2022 13:55:45	00:32:44.698	350.700
06/15/2022 13:55:46	00:32:45.698	350.700
06/15/2022 13:55:47	00:32:45.698	350.700
06/15/2022 13:55:47	00:32:46.424	350.819
06/15/2022 13:55:48	00:32:47.706	350.819
06/15/2022 13:55:49	00:32:48.706	350.819
06/15/2022 13:55:50	00:32:48.706	350.819
06/15/2022 13:55:50	00:32:49.576	351.016
06/15/2022 13:55:51	00:32:50.388	350.898
06/15/2022 13:55:52	00:32:51.715	350.898
06/15/2022 13:55:53	00:32:51.715	350.898
06/15/2022 13:55:53	00:32:52.420	351.016
06/15/2022 13:55:54	00:32:53.236	351.154
06/15/2022 13:55:54	00:32:53.542	351.016
06/15/2022 13:55:55	00:32:54.733	351.016
06/15/2022 13:55:56	00:32:55.743	351.016
06/15/2022 13:55:57	00:32:56.743	351.016
06/15/2022 13:55:58	00:32:56.743	351.016
06/15/2022 13:55:58	00:32:57.107	350.878
06/15/2022 13:55:58	00:32:57.310	350.996
06/15/2022 13:55:59	00:32:58.751	350.996
06/15/2022 13:56:00	00:32:59.763	350.996
06/15/2022 13:56:01	00:33:00.776	350.996
06/15/2022 13:56:02	00:33:00.776	350.996
06/15/2022 13:56:02	00:33:00.868	351.115
06/15/2022 13:56:03	00:33:02.795	351.115
06/15/2022 13:56:04	00:33:02.795	351.115
06/15/2022 13:56:04	00:33:02.894	351.233
06/15/2022 13:56:05	00:33:04.314	351.115
06/15/2022 13:56:06	00:33:05.427	350.977
06/15/2022 13:56:07	00:33:06.860	350.977
06/15/2022 13:56:08	00:33:06.860	350.977
06/15/2022 13:56:08	00:33:07.150	350.839
06/15/2022 13:56:08	00:33:07.354	350.996
06/15/2022 13:56:09	00:33:07.863	350.878
06/15/2022 13:56:09	00:33:08.474	351.016
06/15/2022 13:56:10	00:33:09.857	351.016
06/15/2022 13:56:11	00:33:09.857	351.016
06/15/2022 13:56:11	00:33:10.608	350.898
06/15/2022 13:56:12	00:33:11.876	350.898
06/15/2022 13:56:13	00:33:12.884	350.898
06/15/2022 13:56:14	00:33:12.884	350.898
06/15/2022 13:56:14	00:33:13.557	350.779
06/15/2022 13:56:15	00:33:14.170	350.898
06/15/2022 13:56:16	00:33:15.900	350.898
06/15/2022 13:56:17	00:33:15.900	350.898
06/15/2022 13:56:17	00:33:16.006	350.760
06/15/2022 13:56:17	00:33:16.210	350.641
06/15/2022 13:56:18	00:33:17.428	350.760
06/15/2022 13:56:18	00:33:17.831	350.622
06/15/2022 13:56:20	00:33:18.910	350.622
06/15/2022 13:56:21	00:33:19.917	350.622
06/15/2022 13:56:22	00:33:19.917	350.622
06/15/2022 13:56:22	00:33:20.885	350.444
06/15/2022 13:56:23	00:33:21.192	350.582
06/15/2022 13:56:23	00:33:21.294	350.700
06/15/2022 13:56:23	00:33:21.600	350.582
06/15/2022 13:56:24	00:33:22.007	350.464
06/15/2022 13:56:25	00:33:23.919	350.464
06/15/2022 13:56:26	00:33:23.919	350.464
06/15/2022 13:56:26	00:33:23.944	350.346
06/15/2022 13:56:26	00:33:24.352	350.503
06/15/2022 13:56:27	00:33:25.940	350.503
06/15/2022 13:56:28	00:33:25.940	350.503
06/15/2022 13:56:28	00:33:26.481	350.365
06/15/2022 13:56:29	00:33:27.599	350.503
06/15/2022 13:56:30	00:33:28.919	350.622
06/15/2022 13:56:31	00:33:29.434	350.503
06/15/2022 13:56:32	00:33:30.970	350.503
06/15/2022 13:56:33	00:33:31.977	350.503
06/15/2022 13:56:34	00:33:32.978	350.503
06/15/2022 13:56:35	00:33:33.981	350.503
06/15/2022 13:56:36	00:33:33.981	350.503
06/15/2022 13:56:36	00:33:34.010	350.385
06/15/2022 13:56:36	00:33:34.615	350.503
06/15/2022 13:56:37	00:33:35.125	350.385
06/15/2022 13:56:37	00:33:35.432	350.523
06/15/2022 13:56:38	00:33:36.980	350.523
06/15/2022 13:56:39	00:33:36.980	350.523
06/15/2022 13:56:39	00:33:37.563	350.405
06/15/2022 13:56:40	00:33:38.176	350.523
06/15/2022 13:56:40	00:33:38.581	350.405
06/15/2022 13:56:41	00:33:39.996	350.405
06/15/2022 13:56:42	00:33:41.007	350.405
06/15/2022 13:56:43	00:33:41.007	350.405
06/15/2022 13:56:43	00:33:41.423	350.523
06/15/2022 13:56:44	00:33:42.340	350.700
06/15/2022 13:56:45	00:33:43.866	350.582
06/15/2022 13:56:46	00:33:44.673	350.464
06/15/2022 13:56:47	00:33:45.689	350.346
06/15/2022 13:56:48	00:33:46.199	350.503
06/15/2022 13:56:48	00:33:46.403	350.622
06/15/2022 13:56:48	00:33:46.917	350.503
06/15/2022 13:56:49	00:33:48.015	350.503
06/15/2022 13:56:50	00:33:48.015	350.503
06/15/2022 13:56:50	00:33:48.541	350.385
06/15/2022 13:56:50	00:33:48.949	350.503
06/15/2022 13:56:51	00:33:50.017	350.503
