Local Date/Time	Relative Time	pump-a:volume [%]
06/15/2022 14:06:48	00:43:47.044	73.208
06/15/2022 14:06:48	00:43:47.146	73.197
06/15/2022 14:06:48	00:43:47.350	73.179
06/15/2022 14:06:49	00:43:47.452	73.169
06/15/2022 14:06:49	00:43:47.656	73.153
06/15/2022 14:06:49	00:43:47.860	73.134
06/15/2022 14:06:49	00:43:48.064	73.118
06/15/2022 14:06:49	00:43:48.268	73.103
06/15/2022 14:06:50	00:43:48.470	73.085
06/15/2022 14:06:50	00:43:48.676	73.071
06/15/2022 14:06:50	00:43:48.880	73.057
06/15/2022 14:06:50	00:43:49.084	73.041
06/15/2022 14:06:50	00:43:49.288	73.028
06/15/2022 14:06:51	00:43:49.492	73.013
06/15/2022 14:06:51	00:43:49.696	73.000
06/15/2022 14:06:51	00:43:49.896	72.988
06/15/2022 14:06:51	00:43:50.098	72.976
06/15/2022 14:06:51	00:43:50.302	72.963
06/15/2022 14:06:52	00:43:50.506	72.952
06/15/2022 14:06:52	00:43:50.710	72.939
06/15/2022 14:06:52	00:43:50.914	72.929
06/15/2022 14:06:52	00:43:51.116	72.918
06/15/2022 14:06:52	00:43:51.316	72.906
06/15/2022 14:06:53	00:43:51.622	72.891
06/15/2022 14:06:53	00:43:51.928	72.877
06/15/2022 14:06:53	00:43:52.234	72.862
06/15/2022 14:06:54	00:43:52.544	72.846
06/15/2022 14:06:54	00:43:52.744	72.836
06/15/2022 14:06:54	00:43:52.948	72.825
06/15/2022 14:06:54	00:43:53.152	72.813
06/15/2022 14:06:55	00:43:53.458	72.799
06/15/2022 14:06:55	00:43:53.764	72.785
06/15/2022 14:06:55	00:43:54.064	72.772
06/15/2022 14:06:56	00:43:54.992	72.760
06/15/2022 14:06:56	00:43:55.132	72.750
06/15/2022 14:06:57	00:43:56.447	72.750
06/15/2022 14:06:58	00:43:57.446	72.750
